Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3]
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,4,40,20,13552,Leptothecata, ,1,1,98.9,0.010111223,14005.6,0,37079.98,0.374924008
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,4,40,20,117030,Clytia, ,12,1,98.9,0.121334681,9696.6,27.6,13094.05,1.588762559
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,4,40,20,103367,Oikopleura,Tail,3,0.125,98.9,0.242669363,4707.7,11.8,224.04,0.054367861
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,4,40,20,135220,Scyphozoa,Juvenile,1,1,98.9,0.010111223,30000,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,4,40,20,135220,Scyphozoa,Fragment,1,1,98.9,0.010111223,26964.3,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,4,40,20,237851,Euphausia pacifica,AM,8,1,98.9,0.080889788,15632.3,3,51741.83,4.185385451
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,104112,Aetideus,C6 AF,1,0.015625,99.5,0.64321608,1482,0,321.78,0.206975503
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,196770,Calanus marshallae,C3,5,0.015625,99.5,3.216080402,1362.9,3.8,159.88,0.514198807
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,196770,Calanus marshallae,C4,17,0.015625,99.5,10.93467337,1807.4,8,393.88,4.306968485
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,196770,Calanus marshallae,C5,17,0.015625,99.5,10.93467337,2372.9,6.5,919.12,10.05022444
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,196770,Calanus marshallae,C6 AF,3,0.015625,99.5,1.929648241,2793.4,12.8,1569.39,3.028367502
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,196771,Calanus pacificus,C3,1,0.015625,99.5,0.64321608,1110.7,0,81.48,0.052406638
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,196771,Calanus pacificus,C4,7,0.015625,99.5,4.502512563,1413.8,3.8,178.76,0.804875039
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,196771,Calanus pacificus,C5,19,0.015625,99.5,12.22110553,1804.4,4.5,394.75,4.824294951
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,196771,Calanus pacificus,C6 AF,16,0.015625,99.5,10.29145729,2084.5,3.5,627.86,6.46156831
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,196771,Calanus pacificus,C6 AM,1,0.015625,99.5,0.64321608,1951.1,0,504.82,0.324707267
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,104470,Neocalanus cristatus,C5,1,1,99.5,0.010050251,5966.9,0,11679.28,0.117379672
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,196774,Centropages abdominalis,C6 AF,1,0.015625,99.5,0.64321608,1261.3,0,225.83,0.145258254
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,104161,Clausocalanus,C6 AF,1,0.015625,99.5,0.64321608,1446.2,0,201.36,0.129515664
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,196784,Metridia pacifica,C4,1,0.015625,99.5,0.64321608,1098.4,0,117.47,0.075556636
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,196784,Metridia pacifica,C5,59,0.015625,99.5,37.94974874,1331.6,9.8,218.84,8.304839427
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,196784,Metridia pacifica,C6 AF,4,0.015625,99.5,2.572864322,1967.5,6.6,712.98,1.83440892
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,346398,Epilabidocera longipedata,C6 AF,2,0.125,99.5,0.16080402,2391.1,3.5,899.24,0.144601175
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,346398,Epilabidocera longipedata,C6 AM,2,0.125,99.5,0.16080402,2291.9,2.6,770.33,0.123872124
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,105440,Parasagitta elegans, ,27,0.125,99.5,2.170854271,10218.3,36.9,2417.39,5.247795436
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,105440,Parasagitta elegans, ,16,1,99.5,0.16080402,22332.9,4.4,18709.96,3.008636297
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,103256,Hyperoche medusarum, ,5,0.125,99.5,0.40201005,2372.4,30.2,538.61,0.216525846
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,254453,Themisto pacifica, ,20,0.125,99.5,1.608040201,2199.9,24.3,508.32,0.817403233
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,254453,Themisto pacifica, ,4,0.5,99.5,0.08040201,4557.8,16.7,3661.79,0.294415302
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,428630,Cyphocaris challengeri, ,1,1,99.5,0.010050251,11574.7,0,35010.02,0.351859493
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,106777,Hippolytidae,Zoea,2,0.125,99.5,0.16080402,3831.9,8.2,824.52,0.132586041
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,106673,Brachyura,Zoea,1,0.5,99.5,0.020100503,1878.9,0,2318.11,0.046595237
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,106749,Cancridae,Megalopa,2,0.5,99.5,0.040201005,2153.7,20.9,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,1128,Euphausiacea,Furcilia,26,0.015625,99.5,16.72361809,5830.5,31.5,1219.87,20.40065803
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,237851,Euphausia pacifica,Juvenile,15,0.03125,99.5,4.824120603,6108,23.9,3430.44,16.54887759
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,237874,Thysanoessa spinifera,Juvenile,20,0.03125,99.5,6.432160804,7158,13.8,6402.21,41.18001398
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,237874,Thysanoessa spinifera,Juvenile,33,1,99.5,0.331658291,12513.5,19.6,39210.28,13.00441442
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,237874,Thysanoessa spinifera,AM,4,1,99.5,0.040201005,16318.7,4.4,79488.72,3.19552646
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,127482,Halocyprididae, ,1,0.125,99.5,0.08040201,1528.7,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,1806,Echinodermata,Larvae,1,0.125,99.5,0.08040201,1137.2,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,101,Gastropoda, ,1,0.125,99.5,0.08040201,770.2,0,135.3,0.010878764
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,101,Gastropoda,Echinospira,1,0.125,99.5,0.08040201,1388.7,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,1248,Ctenophora, ,6,0.125,99.5,0.48241206,2107.2,21.5,4310.38,2.079378239
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,135366,Muggiaea,Anterior nectophore,12,0.125,99.5,0.964824121,4030.6,43.7,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,1371,Siphonophorae,Nectophore,1,0.25,99.5,0.040201005,6885.3,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,10194,Actinopterygii,Larvae,1,1,99.5,0.010050251,9761,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,117849,Aglantha digitale, ,1,0.125,99.5,0.08040201,5301.9,0,2134.53,0.171620642
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,117834,Proboscidactyla flavicirrata, ,3,0.125,99.5,0.24120603,4458.9,44.6,6367.73,1.535936057
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,117487,Sarsia princeps, ,1,1,99.5,0.010050251,5380.3,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,117030,Clytia, ,7,0.125,99.5,0.56281407,7635.5,62,12685.42,7.139533851
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,103367,Oikopleura,Tail,4,0.125,99.5,0.32160804,2951.6,21.5,67.27,0.021634722
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,135333,Calycophorae,0,4,0.03125,99.5,1.286432161,1137.9,15.2,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,135333,Calycophorae,0,1,0.03125,99.5,0.32160804,2362.9,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,135333,Calycophorae,0,7,0.03125,99.5,2.251256281,1742.7,17.5,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,135220,Scyphozoa,Fragment,1,1,99.5,0.010050251,21673.2,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,237851,Euphausia pacifica,Juvenile,9,1,99.5,0.090452261,15486.3,17.7,54254.18,4.907413454
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,237851,Euphausia pacifica,AM,18,1,99.5,0.180904523,15370.3,6.1,49528.14,8.959864066
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,5,20,0,137215,Doliolidae,Nurse,3,0.25,99.5,0.120603015,5814.9,19.5,1558.31,0.187937446
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,104112,Aetideus,C5,2,0.25,118.9,0.067283431,1414,0.6,277.52,0.018672224
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,104275,Aetideus armatus,C6 AF,1,0.25,118.9,0.033641716,1692.2,0,488.86,0.016446051
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,254648,Aetideus pacificus,C6 AF,2,0.5,118.9,0.033641716,1615.4,3.2,423,0.014230357
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,254648,Aetideus pacificus,C6 AM,1,0.5,118.9,0.016820858,1390.2,0,263.03,0.004424433
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,104290,Chiridius gracilis,C6 AF,1,0.5,118.9,0.016820858,2036.2,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,346494,Gaetanus simplex,C4,1,0.25,118.9,0.033641716,1551.1,0,280.24,0.009427687
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196770,Calanus marshallae,C4,1,0.25,118.9,0.033641716,1971.5,0,507.08,0.01705896
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196770,Calanus marshallae,C5,54,0.25,118.9,1.816652649,2428.5,8,996.2,1.809740661
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196770,Calanus marshallae,C6 AF,5,0.25,118.9,0.168208579,2922.5,11.1,1802.27,0.303156543
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196771,Calanus pacificus,C5,62,0.03125,118.9,16.686291,1734.8,5.2,348.35,5.81259178
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196771,Calanus pacificus,C6 AF,3,0.25,118.9,0.100925147,2298.6,5.1,863.31,0.087129645
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,104470,Neocalanus cristatus,C3,5,0.5,118.9,0.084104289,2630.3,6.6,1083.21,0.091102906
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,104470,Neocalanus cristatus,C4,44,0.5,118.9,0.740117746,4063.5,3.7,3825.09,2.831015329
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,104470,Neocalanus cristatus,C5,4,0.5,118.9,0.067283431,5881.5,2,11208.17,0.754124034
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,353708,Neocalanus flemingeri,C5,1,0.5,118.9,0.016820858,3018.4,0,1819.13,0.030599346
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,353708,Neocalanus flemingeri,C6 AF,6,0.5,118.9,0.100925147,3464.7,9.4,2905.35,0.293222968
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196772,Neocalanus plumchrus,C5,50,0.5,118.9,0.841042893,3672.2,5.5,2909.24,2.446798522
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196772,Neocalanus plumchrus,C6 AF,4,0.5,118.9,0.067283431,3766.8,7.2,3148.85,0.211865752
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196775,Eucalanus bungii,C4,22,0.125,118.9,1.480235492,3356.3,2.8,914.12,1.353107382
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196775,Eucalanus bungii,C5,35,0.125,118.9,2.354920101,4520.1,3.4,2312.19,5.44503305
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196775,Eucalanus bungii,C6 AF,3,0.125,118.9,0.201850294,6057.4,11,5886.44,1.188179405
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196775,Eucalanus bungii,C6 AM,1,0.25,118.9,0.033641716,4301.4,0,1974.15,0.066413897
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196779,Paraeuchaeta elongata,C6 AM,1,1,118.9,0.008410429,4136.5,0,5975.56,0.050257036
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196779,Paraeuchaeta elongata,C3,5,0.5,118.9,0.084104289,1831.1,3.9,427.15,0.035925423
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196779,Paraeuchaeta elongata,C4,6,0.5,118.9,0.100925147,2524.5,5.7,1216.77,0.122802333
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196779,Paraeuchaeta elongata,C5,8,0.5,118.9,0.134566863,3603.6,3.1,3832.23,0.515691035
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196784,Metridia pacifica,C5,69,0.015625,118.9,37.14045416,1342,8.9,222.96,8.280885025
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196784,Metridia pacifica,C6 AF,3,0.0625,118.9,0.403700589,1787.6,0.8,525.57,0.212173496
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196784,Metridia pacifica,C6 AM,3,0.0625,118.9,0.403700589,1249.4,1.6,174.69,0.070523927
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196782,Heterorhabdus tanneri,C5,1,0.5,118.9,0.016820858,1749.2,0,456.75,0.0076829
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,196782,Heterorhabdus tanneri,C6 AM,1,0.5,118.9,0.016820858,2298.9,0,1072.38,0.018038335
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,104784,Racovitzanus antarcticus,C5,3,0.25,118.9,0.100925147,1423.5,4.7,-7.68,-0.000774833
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,104784,Racovitzanus antarcticus,C6 AF,2,0.25,118.9,0.067283431,1690.6,3,-7.68,-0.000516555
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,354841,Pleuromamma scutullata,C5,1,1,118.9,0.008410429,1987.2,0,750.99,0.006316185
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,105440,Parasagitta elegans,Mat. Stg. II,1,0.25,118.9,0.033641716,9808.7,0,1426.98,0.04800594
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,105440,Parasagitta elegans,Mat. Stg. III,31,0.25,118.9,1.042893188,16553.6,12.5,7681.33,8.010807081
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,105440,Parasagitta elegans,Mat. Stg. IV,29,0.25,118.9,0.975609756,20066.9,9.7,13710.02,13.37563073
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,105416,Eukrohnia hamata,Mat. Stg. II,29,0.25,118.9,0.975609756,9761.2,17.3,1238.69,1.208476968
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,105416,Eukrohnia hamata,Mat. Stg. III,11,0.25,118.9,0.370058873,13092.9,12.1,3402.3,1.25905204
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,105416,Eukrohnia hamata,Mat. Stg. IV,1,0.25,118.9,0.033641716,15920.6,0,6548.33,0.220296911
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,266259,Pseudosagitta scrippsae,Mat. Stg. III,1,1,118.9,0.008410429,17906.8,0,6328.93,0.053229005
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,266259,Pseudosagitta scrippsae,Mat. Stg. IV,1,1,118.9,0.008410429,22197.5,0,13899.74,0.116902761
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,139178,Clione limacina, ,14,1,118.9,0.117746005,5669.9,42.2,15217.75,1.791829716
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,140223,Limacina helicina, ,1,1,118.9,0.008410429,869.1,0,168.82,0.00141985
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,103407,Oikopleura dioica, ,1,0.5,118.9,0.016820858,240.6,0,5.28,8.87827E-05
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,254453,Themisto pacifica, ,26,0.5,118.9,0.437342304,2591.7,30.3,0.88,0.383814716
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,254453,Themisto pacifica,0,1,0.5,118.9,0.016820858,2677.1,0,765.29,0.012872918
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,428630,Cyphocaris challengeri, ,13,0.5,118.9,0.218671152,2723.4,79.9,1703.34,0.372470708
TGX201909,Multinet,0.5,Oblique,500,2019-09-18T23:29:53-0800,2019-09-19T00:03:59-0800,-148.9243,59.2496,171,GAK05,1,160,100,106789,Pandalidae,Juvenile,1,1,118.9,0.008410429,13087.7,0,34199.71,0.287634205
