Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Latitude_[decimal_degrees_north],Longitude_[decimal_degrees_east],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3],,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-12T22:01:19-0800,2018-07-12T22:07:29-0800,58.0978,-147.8007,2058,GAK13,0,100,0,1371,Siphonophorae,Athorybia larvae,2,0.5,14.04545499,0.284789635,2960.6,46.3,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-12T22:01:19-0800,2018-07-12T22:07:29-0800,58.0978,-147.8007,2058,GAK13,0,100,0,1371,Siphonophorae,Bract,6,0.5,14.04545499,0.854368905,4105.9,22.7,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-12T22:01:19-0800,2018-07-12T22:07:29-0800,58.0978,-147.8007,2058,GAK13,0,100,0,257529,Holophryxus alaskensis,Cryptoniscid,1,0.0625,14.04545499,1.13915854,1168.8,0,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-12T22:01:19-0800,2018-07-12T22:07:29-0800,58.0978,-147.8007,2058,GAK13,0,100,0,10194,Actinopterygii,Larvae,1,1,14.04545499,0.071197409,7478.1,0,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-12T22:01:19-0800,2018-07-12T22:07:29-0800,58.0978,-147.8007,2058,GAK13,0,100,0,117849,Aglantha digitale, ,27,0.0625,14.04545499,30.75728059,1610.4,87.8,264.7,8.141385121,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-12T22:01:19-0800,2018-07-12T22:07:29-0800,58.0978,-147.8007,2058,GAK13,0,100,0,117849,Aglantha digitale, ,2,1,14.04545499,0.142394818,14169.5,19.9,39052.43,5.560863461,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-12T22:01:19-0800,2018-07-12T22:07:29-0800,58.0978,-147.8007,2058,GAK13,0,100,0,16844,Halicreatidae, ,3,0.5,14.04545499,0.427184453,1046.5,4.8,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-12T22:01:19-0800,2018-07-12T22:07:29-0800,58.0978,-147.8007,2058,GAK13,0,100,0,137215,Doliolidae,Unstaged fragment,2,0.25,14.04545499,0.56957927,770.4,15,29.2,0.016632048,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-12T22:01:19-0800,2018-07-12T22:07:29-0800,58.0978,-147.8007,2058,GAK13,0,100,0,137215,Doliolidae,Nurse,1,1,14.04545499,0.071197409,10967.5,0,5282.7,0.376114461,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-12T22:01:19-0800,2018-07-12T22:07:29-0800,58.0978,-147.8007,2058,GAK13,0,100,0,238010,Thalassocalyce, ,1,1,14.04545499,0.071197409,1500.4,0,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,1100,Calanoida,Nauplius,20,0.00390625,13.0606,392.0187434,308.9,12.1,3.58,1.405324147,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104108,Acartia,C1,8,0.03125,13.0606,19.60093717,374.8,10.3,4.09,0.080166714,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104108,Acartia,C2,3,0.03125,13.0606,7.350351439,418.2,11.8,5.62,0.041293978,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104108,Acartia,C3,3,0.03125,13.0606,7.350351439,504.2,4.5,9.47,0.069629977,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104108,Acartia,C4,1,0.03125,13.0606,2.450117146,637.6,0,18.67,0.045736523,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104108,Acartia,C5,2,0.03125,13.0606,4.900234292,647.3,4.4,19.55,0.095796857,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104257,Acartia longiremis,C6 AF,9,0.0625,13.0606,11.02552716,894.8,8.7,50.88,0.560929865,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104257,Acartia longiremis,C6 AM,8,0.0625,13.0606,9.800468585,729.6,5.1,27.79,0.272343528,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196770,Calanus marshallae,C4,1,0.5,13.0606,0.153132322,1845.4,0,412.1,0.063105826,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196770,Calanus marshallae,C5,26,0.5,13.0606,3.981440363,2759.5,5,1467.82,5.844054879,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196770,Calanus marshallae,C6 AF,2,0.5,13.0606,0.306264643,2980.1,1.8,1854.8,0.5680599,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196771,Calanus pacificus,C1,1,0.25,13.0606,0.306264643,615.2,0,12.04,0.003686342,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196771,Calanus pacificus,C4,1,0.5,13.0606,0.153132322,1312.1,0,139.73,0.021397926,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196771,Calanus pacificus,C5,14,0.5,13.0606,2.143852503,1825.4,3.5,408.62,0.876026191,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196771,Calanus pacificus,C6 AF,2,0.5,13.0606,0.306264643,2036.1,4.2,581.36,0.178050018,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104155,Neocalanus,C1,2,0.25,13.0606,0.612529287,971.8,9.1,59.55,0.036478267,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104470,Neocalanus cristatus,C2,6,0.5,13.0606,0.91879393,1505.7,4.5,211.98,0.19476176,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104470,Neocalanus cristatus,C3,13,0.5,13.0606,1.990720181,2556.7,4.4,992.23,1.975243358,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104470,Neocalanus cristatus,C4,5,0.5,13.0606,0.765661608,4136,3.9,4026.63,3.083036024,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104470,Neocalanus cristatus,C5,1,0.5,13.0606,0.153132322,6138.3,0,12684.29,1.94237538,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196772,Neocalanus plumchrus,C4,3,0.5,13.0606,0.459396965,2602.7,4.2,1026.48,0.471561554,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196772,Neocalanus plumchrus,C5,10,0.5,13.0606,1.531323216,3587.7,2.9,2694.27,4.125792624,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104513,Microcalanus pygmaeus,C3,15,0.0625,13.0606,18.3758786,348,7.1,2.27,0.041789624,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104513,Microcalanus pygmaeus,C4,13,0.0625,13.0606,15.92576145,387.9,4.3,3.17,0.050515282,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104513,Microcalanus pygmaeus,C5,3,0.0625,13.0606,3.675175719,440.9,3.9,4.75,0.017438923,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104165,Pseudocalanus,C1,38,0.03125,13.0606,93.10445156,398.3,5.7,3.46,0.32249519,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104165,Pseudocalanus,C2,19,0.03125,13.0606,46.55222578,500.4,5,7.11,0.330766261,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104165,Pseudocalanus,C3,8,0.03125,13.0606,19.60093717,571.6,5.9,10.84,0.212539113,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104165,Pseudocalanus,C4,9,0.03125,13.0606,22.05105432,671.9,6.5,18.1,0.399124718,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104165,Pseudocalanus,C5,8,0.03125,13.0606,19.60093717,785.1,3.9,29.37,0.575711085,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104165,Pseudocalanus,C6 AM,3,0.0625,13.0606,3.675175719,780.8,4.7,28.89,0.10616587,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,355067,Pseudocalanus mimus,C6 AF,16,0.0625,13.0606,19.60093717,997,5.9,62.89,1.232624543,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,157679,Pseudocalanus newmani,C6 AF,1,0.0625,13.0606,1.225058573,726.1,0,22.85,0.027989196,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196775,Eucalanus bungii,C3,4,0.125,13.0606,2.450117146,2471.8,6.5,355.53,0.871083547,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196775,Eucalanus bungii,C4,21,0.125,13.0606,12.86311502,3240,5,823.54,10.59324247,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196775,Eucalanus bungii,C5,6,0.125,13.0606,3.675175719,4230.5,3.4,1880.55,6.911361225,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196779,Paraeuchaeta elongata,C2,6,0.5,13.0606,0.91879393,1337.5,4.1,154.32,0.14178811,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196779,Paraeuchaeta elongata,C3,1,0.5,13.0606,0.153132322,1744,0,363.08,0.055599309,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196779,Paraeuchaeta elongata,C4,1,0.5,13.0606,0.153132322,2737.3,0,1566.34,0.239857911,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196779,Paraeuchaeta elongata,C5,1,0.5,13.0606,0.153132322,3817.9,0,4608.01,0.705634635,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196784,Metridia pacifica,C1,18,0.0625,13.0606,22.05105432,437.8,6.9,7.03,0.155030117,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196784,Metridia pacifica,C2,15,0.0625,13.0606,18.3758786,563.8,6.9,15.31,0.281330715,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196784,Metridia pacifica,C3,9,0.0625,13.0606,11.02552716,736.1,8.4,34.95,0.385362105,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196784,Metridia pacifica,C4,8,0.125,13.0606,4.900234292,1008.5,6,91.22,0.447018702,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196784,Metridia pacifica,C5,1,0.125,13.0606,0.612529287,1028.3,0,95.91,0.058745658,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,196782,Heterorhabdus tanneri,C5,1,0.5,13.0606,0.153132322,1548.3,0,312.03,0.04778157,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,106656,Oithona similis,C1-5,62,0.00390625,13.0606,1215.258105,388.7,12.1,0.01,8.846218772,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,106656,Oithona similis,C6 AF,9,0.00390625,13.0606,176.4084345,440.5,8.5,11.3,1.992660861,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,106656,Oithona similis,C6 AM,2,0.00390625,13.0606,39.20187434,392,1.7,7.63,0.299136494,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,157737,Oithona spinirostris,C1-5,14,0.03125,13.0606,34.30164005,577.4,13.1,0.03,0.922262593,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,157737,Oithona spinirostris,C6 AF,2,0.03125,13.0606,4.900234292,605.5,15.3,31.46,0.15413765,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,128956,Triconia borealis,C1-5,1,0.0625,13.0606,1.225058573,435.5,6.5,0.01,0.010076978,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,128956,Triconia borealis,C6 AF,9,0.0625,13.0606,11.02552716,439.3,6.1,11.07,0.122028645,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104811,Scolecithricella minor,C2,1,0.0625,13.0606,1.225058573,393.1,0,12.18,0.014924309,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104811,Scolecithricella minor,C3,4,0.0625,13.0606,4.900234292,560.6,5.1,58.88,0.288507925,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104811,Scolecithricella minor,C4,5,0.0625,13.0606,6.125292866,749.5,3.5,209.81,1.285166486,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104811,Scolecithricella minor,C5,3,0.0625,13.0606,3.675175719,968,3.4,645.73,2.373180941,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,104811,Scolecithricella minor,C6 AF,1,0.0625,13.0606,1.225058573,1124.8,0,1242.81,1.522518856,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,116115,Microsetella norvegica, ,2,0.0625,13.0606,2.450117146,443.8,1.8,6.74,0.016511447,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,105440,Parasagitta elegans, ,18,0.125,13.0606,11.02552716,6560.9,25.6,487.53,5.375224297,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,105440,Parasagitta elegans, ,2,1,13.0606,0.153132322,13129.3,6.9,3572.82,0.547114531,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,105416,Eukrohnia hamata, ,1,0.125,13.0606,0.612529287,6925.2,0,308.62,0.189040225,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,105416,Eukrohnia hamata, ,7,1,13.0606,0.535963126,13243.2,9.3,3448.59,1.848316927,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,140223,Limacina helicina, ,37,0.015625,13.0606,181.3086688,311.9,21,9.92,1.798498237,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,103367,Oikopleura, ,4,0.125,13.0606,2.450117146,488.9,31.1,36.13,0.088522069,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,103413,Oikopleura labradoriensis, ,3,0.125,13.0606,1.83758786,691.3,5.4,76.22,0.140066234,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,103375,Fritillaria borealis, ,2,0.125,13.0606,1.225058573,451.2,33.8,0.98,0.001199433,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,103387,Fritillaria tenella, ,1,0.5,13.0606,0.153132322,698.9,0,3.32,0.000507645,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,254453,Themisto pacifica, ,3,1,13.0606,0.229698482,2049.6,5.9,360.57,0.082822159,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,180759,Primno macropa, ,1,1,13.0606,0.076566161,1623.9,0,151.12,0.011570928,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,1128,Euphausiacea,Egg,1,0.5,13.0606,0.153132322,278.4,0,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,1128,Euphausiacea,Calyptopis,1,1,13.0606,0.076566161,1861.2,0,84.15,0.006442852,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,110679,Thysanoessa,Juvenile,1,1,13.0606,0.076566161,4087.2,0,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,237872,Thysanoessa inspinata,Juvenile,1,1,13.0606,0.076566161,6733.5,0,5632.34,0.431246825,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,127482,Halocyprididae, ,3,1,13.0606,0.229698482,665.7,17.4,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,883,Polychaeta,Larvae,1,0.125,13.0606,0.612529287,307.7,0,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,131582,Typhloscolex muelleri, ,1,1,13.0606,0.076566161,3375.7,0,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,129715,Tomopteris, ,1,0.25,13.0606,0.306264643,1533.6,0,53.06,0.016251441,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,1082,Cirripedia,Cyprid,1,1,13.0606,0.076566161,954.8,0,124.05,0.009498055,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,105,Bivalvia,Larvae,2,0.03125,13.0606,4.900234292,293.2,1.2,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,101,Gastropoda,Larvae,2,0.03125,13.0606,4.900234292,315.5,13.1,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,146142,Bryozoa,Cyphonautes,1,0.125,13.0606,0.612529287,512.3,0,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,135418,Dimophyes arctica,Anterior nectophore,2,1,13.0606,0.153132322,5218.1,7.9,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,135418,Dimophyes arctica,Posterior nectophore,1,1,13.0606,0.076566161,2431.9,0,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,1371,Siphonophorae,Athorybia larvae,3,1,13.0606,0.229698482,2816.1,53.7,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,257529,Holophryxus alaskensis,Cryptoniscid,1,0.5,13.0606,0.153132322,900.1,0,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,135220,Scyphozoa,Fragment,1,1,13.0606,0.076566161,2465.3,0,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,117849,Aglantha digitale, ,1,0.25,13.0606,0.306264643,751.4,0,7.35,0.002250287,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,117849,Aglantha digitale, ,14,1,13.0606,1.071926251,6327.6,25.4,4149.42,4.447874185,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,106273,Evadne nordmanni, ,1,0.25,13.0606,0.306264643,765.2,0,93.74,0.02870977,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,123084,Ophiuroidea,0,7,1,13.0606,0.535963126,2355.3,33.8,0,0,,,,
WSD201807,QuadNet,0.25,Vertical,150,2018-07-15T04:38:41-0800,2018-07-15T04:45:01-0800,57.7951,-147.5018,4543,GAK15,0,100,0,101800,Themisto, ,7,0.5,13.0606,1.071926251,1123.3,5.3,65.34,0.070042517,,,,
