Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3]
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,196775,Eucalanus bungii,C5,20,0.25,105.7,0.756859035,5714,2.5,4788.82,3.624459481
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,196775,Eucalanus bungii,C6 AF,14,0.25,105.7,0.529801325,6212.7,2.6,6214.7,3.292558668
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,196783,Metridia okhotensis,C5,1,0.0625,105.7,0.151371807,2046.6,0,897.02,0.135783624
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,196784,Metridia pacifica,C5,1,0.0625,105.7,0.151371807,1250.7,0,175.14,0.02651109
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,196784,Metridia pacifica,C6 AF,4,0.0625,105.7,0.605487228,2033.6,6.8,789.93,0.478294942
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,105440,Parasagitta elegans, ,62,0.5,105.7,1.173131504,12201.7,28.4,3626.86,4.254787058
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,140223,Limacina helicina, ,52,0.25,105.7,1.967833491,890,28.5,222.81,0.438455043
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,103367,Oikopleura, ,66,0.0625,105.7,9.990539262,916.8,41.8,210.55,2.103473296
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,103358,Fritillaria, ,1,0.0625,105.7,0.151371807,352.8,0,0.37,5.59411E-05
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,254453,Themisto pacifica, ,3,0.25,105.7,0.113528855,1922.2,24.1,328.61,0.037306445
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,106777,Hippolytidae,Zoea,24,0.25,105.7,0.908230842,3369.5,17.8,617.8,0.561104463
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,106789,Pandalidae,Zoea,11,0.25,105.7,0.416272469,5417,15.8,2858.97,1.190111318
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,106673,Brachyura,Zoea,27,0.25,105.7,1.021759697,619.4,13.2,147.28,0.150484741
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,106738,Paguridae,Zoea,2,0.25,105.7,0.075685904,939.8,21,415.32,0.03143386
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,148428,Oregoniinae,Zoea,1,0.25,105.7,0.037842952,1100.9,0,0,0
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,148431,Pisinae,Zoea,2,0.25,105.7,0.075685904,689,5.1,0,0
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,1128,Euphausiacea,Calyptopis,27,0.0625,105.7,4.087038789,2191.1,23.2,129.65,0.529900468
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,1128,Euphausiacea,Furcilia,9,0.0625,105.7,1.362346263,3099.1,13.9,269.18,0.366713816
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,1128,Euphausiacea,Juvenile,1,1,105.7,0.009460738,3951.7,0,0,0
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,237851,Euphausia pacifica,Juvenile,2,1,105.7,0.018921476,14572.3,1.3,41436.01,0.784030422
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,237851,Euphausia pacifica,AM,2,1,105.7,0.018921476,12482.1,17.3,27015.21,0.511167588
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,237874,Thysanoessa spinifera,AF,5,1,105.7,0.04730369,14667.2,23.3,65288.97,3.088409358
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,237874,Thysanoessa spinifera,AM,2,1,105.7,0.018921476,12533.9,2.1,34697.01,0.656518559
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,110708,Thysanoessa inermis,Juvenile,1,1,105.7,0.009460738,13265.2,0,38696.39,0.366096411
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,110708,Thysanoessa inermis,AF,1,1,105.7,0.009460738,13744.5,0,43403.28,0.410627033
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,110708,Thysanoessa inermis,AM,2,1,105.7,0.018921476,11816.1,5.5,26764.11,0.506416376
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,883,Polychaeta,Larvae,8,0.0625,105.7,1.210974456,1269.8,19.9,0,0
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,1082,Cirripedia,Nauplius,8,0.0078125,105.7,9.687795648,686.5,23.4,26.22,0.254026086
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,101,Gastropoda,Larvae,1,0.0625,105.7,0.151371807,657.8,0,0,0
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,101,Gastropoda,Echinospira,4,0.0625,105.7,0.605487228,729.6,6,0,0
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,1371,Siphonophorae,Bract,4,0.0078125,105.7,4.843897824,1549.1,26.6,0,0
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,10194,Actinopterygii,Egg,60,0.25,105.7,2.270577105,3245.6,5.8,0,0
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,10194,Actinopterygii,Larvae,9,0.25,105.7,0.340586566,4065.9,14.2,0,0
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,1337983,Pandalus dispar,Zoea,2,1,105.7,0.018921476,2127.9,13.1,0,0
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,423632,Pandalus platyceros,Zoea,4,0.25,105.7,0.151371807,4073.2,5.8,1061.23,0.160639872
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,13551,Anthoathecata, ,3,0.25,105.7,0.113528855,1290.8,30.9,0,0
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,117834,Proboscidactyla flavicirrata, ,2,0.25,105.7,0.075685904,2151,30,540.8,0.040931186
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,117067,Coryne, ,3,0.25,105.7,0.113528855,2868.6,86.1,0,0
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,117562,Euphysa flammea, ,4,0.25,105.7,0.151371807,1578.5,30.6,0,0
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,13552,Leptothecata, ,1,0.25,105.7,0.037842952,2186,0,68.08,0.002576463
TGX201904,Multinet,0.5,Oblique,500,2019-05-01T05:10:56-0800,2019-05-01T05:43:55-0800,-149.4564,59.8299,273,GAK01,5,20,0,1371,Siphonophorae,0,3,0.0078125,105.7,3.632923368,814.8,27.2,0,0
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,254648,Aetideus pacificus,C5,1,0.125,158.2,0.0505689,1329.9,0,228.69,0.011564426
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,254648,Aetideus pacificus,C6 AF,1,0.125,158.2,0.0505689,1507.8,0,339.74,0.017180523
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,196770,Calanus marshallae,C3,1,0.125,158.2,0.0505689,1392,0,170.17,0.008605502
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,196770,Calanus marshallae,C4,23,0.125,158.2,1.163084703,1832.3,6.5,408.67,0.475320139
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,196770,Calanus marshallae,C5,12,0.125,158.2,0.606826802,2350.2,9.3,904.85,0.549089846
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,196770,Calanus marshallae,C6 AF,2,0.125,158.2,0.1011378,2820.2,3,1561.61,0.15793762
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,196770,Calanus marshallae,C6 AM,2,0.125,158.2,0.1011378,2470,3.5,1030.75,0.104248247
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,196771,Calanus pacificus,C5,1,0.125,158.2,0.0505689,1525.3,0,227.5,0.011504269
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,104470,Neocalanus cristatus,C3,7,0.25,158.2,0.17699115,2521.6,7.9,962.14,0.170290381
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,104470,Neocalanus cristatus,C4,34,0.25,158.2,0.859671302,3831.5,7.6,3260.67,2.803106416
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,104470,Neocalanus cristatus,C5,14,0.25,158.2,0.353982301,5879.4,11.7,11607.14,4.108723592
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,353708,Neocalanus flemingeri,C4,16,0.25,158.2,0.404551201,2284.8,5.9,754.2,0.305112328
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,353708,Neocalanus flemingeri,C5,49,0.25,158.2,1.238938053,2877.6,6.6,1584.24,1.96278028
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,196772,Neocalanus plumchrus,C4,1,0.25,158.2,0.02528445,2827.6,0,1312.83,0.033194125
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,196772,Neocalanus plumchrus,C5,7,0.25,158.2,0.17699115,3466,8,2463.86,0.436080744
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,196775,Eucalanus bungii,C4,13,0.125,158.2,0.657395702,3508.8,6.6,1060.75,0.697331154
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,196775,Eucalanus bungii,C5,8,0.125,158.2,0.404551201,4676.6,3.8,2571.93,1.040476664
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,196775,Eucalanus bungii,C6 AF,14,0.125,158.2,0.707964602,5855.7,5.4,5203.36,3.683794235
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,196775,Eucalanus bungii,C6 AM,3,0.125,158.2,0.1517067,4499.9,6.2,2291.13,0.34758039
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,196779,Paraeuchaeta elongata,C5,2,0.5,158.2,0.02528445,3255.7,3.5,2755.06,0.069660246
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,196779,Paraeuchaeta elongata,C3,1,0.125,158.2,0.0505689,1860.3,0,447.61,0.022635152
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,196779,Paraeuchaeta elongata,C4,1,0.125,158.2,0.0505689,2656.1,0,1420.67,0.071841586
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,196784,Metridia pacifica,C5,51,0.0625,158.2,5.158027813,1429.9,9.5,271.68,1.401340988
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,196784,Metridia pacifica,C6 AF,3,0.0625,158.2,0.303413401,1885.5,4.1,621.42,0.188546817
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,196784,Metridia pacifica,C6 AM,35,0.0625,158.2,3.539823009,1205.2,6.1,158.07,0.55955077
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,105440,Parasagitta elegans, ,4,0.5,158.2,0.0505689,20503.8,13,14872.54,0.75208777
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,105440,Parasagitta elegans, ,4,1,158.2,0.02528445,20428.5,10.4,14467.5,0.365802695
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,105416,Eukrohnia hamata, ,92,0.5,158.2,1.163084703,10026.5,24.5,1529.71,1.779188051
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,139178,Clione limacina, ,1,0.5,158.2,0.012642225,1661.2,0,888.06,0.011227074
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,139178,Clione limacina, ,1,1,158.2,0.006321113,6243.3,0,15523.57,0.098126241
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,140223,Limacina helicina, ,70,0.125,158.2,3.539823009,1576.9,32.1,1203.46,4.260038016
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,254453,Themisto pacifica, ,5,0.5,158.2,0.063211125,3822.7,21.2,2300.04,0.145388036
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,428630,Cyphocaris challengeri, ,1,0.5,158.2,0.012642225,6819.9,0,7412.55,0.093711092
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,106789,Pandalidae,Zoea,2,0.5,158.2,0.02528445,3213.7,47.4,779.03,0.019697427
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,106738,Paguridae,Zoea,7,0.5,158.2,0.088495575,637.1,53.2,226.25,0.020022064
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,148428,Oregoniinae,Zoea,25,0.5,158.2,0.316055626,765.9,26.3,0,0
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,237873,Thysanoessa longipes,Juvenile,1,0.5,158.2,0.012642225,6506,0,3870.9,0.048936834
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,237874,Thysanoessa spinifera,Juvenile,3,1,158.2,0.018963338,11629.1,10.5,28099.51,0.532860563
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,127482,Halocyprididae, ,2,0.5,158.2,0.02528445,975.1,15.9,0,0
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,423632,Pandalus platyceros,Zoea,1,1,158.2,0.006321113,3672.4,0,779.6,0.004927944
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,103367,Oikopleura,Tail,2,0.5,158.2,0.02528445,3620.4,4.6,108.41,0.00274107
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,1371,Siphonophorae,0,1,0.5,158.2,0.012642225,3561.4,0,0,0
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,137215,Doliolidae,Oozoid,1,0.5,158.2,0.012642225,17407.3,0,13071.36,0.165251091
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,1,160,100,1137,Cumacea, ,1,0.5,158.2,0.012642225,5225.1,0,0,0
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,104257,Acartia longiremis,C6 AF,1,0.25,141.8,0.028208745,1063.6,0,82.58,0.002329424
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,104075,Aetideidae,C6 AF,2,0.25,141.8,0.056417489,1494.6,6.7,332.99,0.0187866
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,196770,Calanus marshallae,C3,1,0.25,141.8,0.028208745,1515.5,0,222.17,0.00626726
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,196770,Calanus marshallae,C4,33,0.25,141.8,0.930888575,1861.1,4.7,426.29,0.39683014
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,196770,Calanus marshallae,C5,7,0.25,141.8,0.197461213,2357.5,7,901.37,0.177985914
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,196770,Calanus marshallae,C6 AF,5,0.25,141.8,0.141043724,2770.6,7.7,1497.3,0.211185341
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,196770,Calanus marshallae,C6 AM,3,0.25,141.8,0.084626234,2489.8,0,1054.64,0.089250251
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,104155,Neocalanus,C2,1,0.25,141.8,0.028208745,1217.8,0,113.64,0.003205579
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,104470,Neocalanus cristatus,C2,3,0.25,141.8,0.084626234,1665.2,1.7,283.08,0.023955662
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,104470,Neocalanus cristatus,C3,7,0.25,141.8,0.197461213,2548.5,7,989.38,0.195365075
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,104470,Neocalanus cristatus,C4,5,0.25,141.8,0.141043724,4065.5,4.9,3837.6,0.541269173
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,104470,Neocalanus cristatus,C5,3,1,141.8,0.021156559,5830.8,2.5,10932.53,0.231294792
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,353708,Neocalanus flemingeri,C4,7,0.125,141.8,0.394922426,2433.6,4.4,918.22,0.362625032
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,353708,Neocalanus flemingeri,C5,45,0.125,141.8,2.538787024,3072.3,7.6,1962.84,4.983224647
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,196772,Neocalanus plumchrus,C3,5,0.125,141.8,0.282087447,1804.8,3.4,340.76,0.096123632
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,196772,Neocalanus plumchrus,C4,10,0.125,141.8,0.564174894,2764.8,2.2,1228.59,0.693141026
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,196772,Neocalanus plumchrus,C5,18,0.125,141.8,1.01551481,3600.3,6.5,2748.63,2.791272355
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,104165,Pseudocalanus,C6 AF,4,0.25,141.8,0.112834979,1129.4,8.2,93.79,0.010583227
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,196775,Eucalanus bungii,C4,16,0.25,141.8,0.451339915,3294.8,4.4,866.04,0.390877336
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,196775,Eucalanus bungii,C5,22,0.25,141.8,0.620592384,4402,12.4,2231.53,1.384869331
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,196775,Eucalanus bungii,C6 AF,2,0.25,141.8,0.056417489,6046.4,1.9,5702.6,0.321726229
TGX201904,Multinet,0.5,Oblique,500,2019-05-02T02:59:02-0800,2019-05-02T03:31:38-0800,-148.9398,59.2655,181,GAK05,2,100,60,196779,Paraeuchaeta elongata,C3,4,0.25,141.8,0.112834979,1768.9,7,385.49,0.043497316
