Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Latitude_[decimal_degrees_north],Longitude_[decimal_degrees_east],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3],,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T12:07:59-0800,2019-05-02T12:14:13-0800,59.1196,-148.7639,151,GAK06,0,100,0,117849,Aglantha digitale, ,1,1,11.67006185,0.085689349,6226.5,0,3403.71,0.291661334,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T12:07:59-0800,2019-05-02T12:14:13-0800,59.1196,-148.7639,151,GAK06,0,100,0,128586,Oncaeidae,C1-5,1,0.03125,11.67006185,2.742059159,324.2,0,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T12:07:59-0800,2019-05-02T12:14:13-0800,59.1196,-148.7639,151,GAK06,0,100,0,128567,Clausidiidae,C1,1,0.125,11.67006185,0.68551479,451.2,0,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,1100,Calanoida,Nauplius,44,0.00390625,10.758199,1047.015397,306.3,22.7,3.81,3.988069546,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,1100,Calanoida,Nauplius,2,0.0625,10.758199,2.97447556,704.8,19.4,34.76,0.103380979,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104108,Acartia,C1,14,0.0625,10.758199,20.82132892,387.8,4.5,4.42,0.092128181,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104108,Acartia,C2,1,0.0625,10.758199,1.48723778,458.1,0,7.14,0.01062217,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104108,Acartia,C3,1,0.0625,10.758199,1.48723778,554.7,0,12.45,0.018518806,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104108,Acartia,C5,1,0.0625,10.758199,1.48723778,684.6,0,22.95,0.034131825,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104257,Acartia longiremis,C6 AF,3,0.0625,10.758199,4.461713341,960,5.3,61.63,0.27499117,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104257,Acartia longiremis,C6 AM,2,0.0625,10.758199,2.97447556,807.5,4.7,37.2,0.110653937,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,196770,Calanus marshallae,C1,7,0.125,10.758199,5.205332231,764.6,4.3,26.1,0.135883971,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,196770,Calanus marshallae,C2,16,0.125,10.758199,11.89790224,1048,6,70.59,0.839853175,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,196770,Calanus marshallae,C3,8,0.125,10.758199,5.948951121,1451.1,5.2,195.42,1.162565882,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,196770,Calanus marshallae,C4,3,0.125,10.758199,2.23085667,1820,6.6,398.41,0.888802763,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,196770,Calanus marshallae,C5,2,0.125,10.758199,1.48723778,2539.7,9.5,1139.3,1.694406944,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,196770,Calanus marshallae,C6 AF,1,0.125,10.758199,0.74361889,2810.8,0,1543.04,1.147436444,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,196771,Calanus pacificus,C1,1,0.125,10.758199,0.74361889,681.4,0,16.76,0.012460294,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104155,Neocalanus,C1,2,0.0625,10.758199,2.97447556,777.6,3.6,30.79,0.091597596,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104155,Neocalanus,C2,8,0.0625,10.758199,11.89790224,1248.1,3.4,122.44,1.456802758,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104470,Neocalanus cristatus,C2,1,1,10.758199,0.092952361,1568.5,0,237.64,0.022088869,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104470,Neocalanus cristatus,C3,3,1,10.758199,0.278857084,2733.3,1,1199.83,0.334580515,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104470,Neocalanus cristatus,C4,12,1,10.758199,1.115428335,4172.4,3.4,4128.66,4.605218897,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104470,Neocalanus cristatus,C5,4,1,10.758199,0.371809445,5904,4.9,11379.33,4.230943218,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,353708,Neocalanus flemingeri,C4,3,0.125,10.758199,2.23085667,2635.9,6,1188.58,2.65155638,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,353708,Neocalanus flemingeri,C5,20,0.125,10.758199,14.8723778,3045.1,4.9,1886.56,28.05756359,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,196772,Neocalanus plumchrus,C3,18,0.0625,10.758199,26.77028004,1827.5,4.4,354.69,9.495107622,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,196772,Neocalanus plumchrus,C4,25,0.125,10.758199,18.59047225,2765,5.3,1237.08,22.99792411,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,196772,Neocalanus plumchrus,C5,13,0.125,10.758199,9.667045571,3465.2,8.3,2467.1,23.8495698,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104162,Ctenocalanus,C6 AF,2,0.015625,10.758199,11.89790224,841.2,6.1,36.6,0.435410033,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104196,Paracalanus,C3,1,0.0625,10.758199,1.48723778,387.2,0,3.14,0.004665755,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104513,Microcalanus pygmaeus,C3,4,0.0625,10.758199,5.948951121,327.6,8.6,1.88,0.011211472,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104513,Microcalanus pygmaeus,C4,5,0.0625,10.758199,7.436188901,410.5,5.8,3.81,0.028310012,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104513,Microcalanus pygmaeus,C5,2,0.0625,10.758199,2.97447556,480.4,16.1,6.47,0.019250767,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104513,Microcalanus pygmaeus,C6 AF,1,0.0625,10.758199,1.48723778,503.1,0,7.17,0.010664267,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104165,Pseudocalanus,C1,13,0.015625,10.758199,77.33636457,435.6,5.2,4.59,0.354976419,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104165,Pseudocalanus,C2,16,0.015625,10.758199,95.18321793,527.3,5.8,8.41,0.800559714,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104165,Pseudocalanus,C3,20,0.015625,10.758199,118.9790224,650.1,3.9,16.19,1.92669241,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104165,Pseudocalanus,C4,9,0.015625,10.758199,53.54056009,795.4,8,31.08,1.664250699,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104165,Pseudocalanus,C5,14,0.015625,10.758199,83.28531569,913.7,8.1,48.18,4.013011506,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104165,Pseudocalanus,C6 AM,29,0.0625,10.758199,43.12989563,847.1,8.1,37.94,1.636435102,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,355067,Pseudocalanus mimus,C6 AF,53,0.0625,10.758199,78.82360235,1124.8,4.9,91.73,7.230819402,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,157679,Pseudocalanus newmani,C6 AF,15,0.0625,10.758199,22.3085667,990.2,9.7,62.6,1.396431266,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,196775,Eucalanus bungii,C4,10,0.5,10.758199,1.859047225,3760.2,11.5,1350.95,2.511478737,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,196775,Eucalanus bungii,C5,4,0.5,10.758199,0.74361889,4166.5,9.3,1825.43,1.357426245,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,196775,Eucalanus bungii,C6 AF,3,0.5,10.758199,0.557714168,5815.4,4,5065.97,2.825361818,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,196784,Metridia pacifica,C1,15,0.0625,10.758199,22.3085667,442.4,5.6,7.22,0.161175876,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,196784,Metridia pacifica,C2,17,0.0625,10.758199,25.28304226,595.7,8.5,18.29,0.462311717,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,196784,Metridia pacifica,C3,11,0.0625,10.758199,16.35961558,788.9,8.2,43.26,0.707742087,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,196784,Metridia pacifica,C4,6,0.0625,10.758199,8.923426681,1062.3,7.1,107.42,0.958566948,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,196784,Metridia pacifica,C5,10,0.0625,10.758199,14.8723778,1275.6,7,188.77,2.807422035,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,106656,Oithona similis,C1-5,86,0.0078125,10.758199,1003.029213,397.8,20.6,0.01,7.616836427,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,106656,Oithona similis,C6 AF,12,0.0078125,10.758199,154.3121867,489.6,7.4,15.69,2.420683738,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,106656,Oithona similis,C6 AM,9,0.0078125,10.758199,115.73414,468.5,5.7,13.55,1.568438771,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,157737,Oithona spinirostris,C1-5,9,0.0625,10.758199,13.38514002,628.2,18.2,0.03,0.381914897,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,157737,Oithona spinirostris,C6 AF,5,0.0625,10.758199,7.436188901,724,4.4,53.56,0.398277749,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,128956,Triconia borealis,C1-5,14,0.0625,10.758199,20.82132892,390.7,11.9,0.01,0.148352058,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,128956,Triconia borealis,C6 AF,8,0.0625,10.758199,11.89790224,421.9,9.8,9.9,0.117810552,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,128956,Triconia borealis,C6 AM,1,0.0625,10.758199,1.48723778,275.9,0,2.51,0.003728804,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104811,Scolecithricella minor,C3,2,0.0625,10.758199,2.97447556,559.2,2.2,57.5,0.171025531,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104811,Scolecithricella minor,C5,2,0.0625,10.758199,2.97447556,1024.3,15.9,900.71,2.67915202,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,104811,Scolecithricella minor,C6 AF,3,0.0625,10.758199,4.461713341,1149.4,3.9,1376.85,6.143120979,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,116115,Microsetella norvegica, ,5,0.0625,10.758199,7.436188901,671.2,8.5,15.18,0.112874953,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,105440,Parasagitta elegans, ,4,0.5,10.758199,0.74361889,6890.5,27.2,560.71,0.416952459,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,105416,Eukrohnia hamata, ,6,0.5,10.758199,1.115428335,10190.7,32.1,1814.66,2.024121427,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,140223,Limacina helicina, ,62,0.0625,10.758199,92.20874237,426.5,62.1,53.15,4.90132224,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,140223,Limacina helicina, ,9,1,10.758199,0.836571251,1866.7,20.8,1687.78,1.411950526,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,103367,Oikopleura, ,7,0.0625,10.758199,10.41066446,420.3,67.3,40.65,0.423199554,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,103413,Oikopleura labradoriensis, ,18,0.0625,10.758199,26.77028004,584.8,54.6,78.87,2.111463017,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,103375,Fritillaria borealis, ,9,0.0625,10.758199,13.38514002,450.6,17.7,0.89,0.011892628,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,254453,Themisto pacifica, ,1,1,10.758199,0.092952361,2110.8,0,389.62,0.036215684,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,1130,Decapoda,Zoea,1,1,10.758199,0.092952361,4234.7,0,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,106777,Hippolytidae,Zoea,2,1,10.758199,0.185904723,3573,36.6,782.92,0.145548153,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,106738,Paguridae,Zoea,1,1,10.758199,0.092952361,1969.2,0,2680.35,0.249144848,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,1128,Euphausiacea,Egg,7,0.03125,10.758199,20.82132892,375.5,8.2,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,1128,Euphausiacea,Nauplius,15,0.03125,10.758199,44.61713341,496.1,11.4,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,1128,Euphausiacea,Calyptopis,1,0.5,10.758199,0.185904723,1331.4,0,39.81,0.007400111,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,883,Polychaeta,Larvae,5,0.0625,10.758199,7.436188901,658,35.8,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,105,Bivalvia,Larvae,7,0.0625,10.758199,10.41066446,228.4,12.2,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,123084,Ophiuroidea,Ophiopluteus,14,0.0625,10.758199,20.82132892,311.4,14.4,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,123082,Echinoidea,Echinopluteus,1,0.0625,10.758199,1.48723778,272.8,0,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,101,Gastropoda,Larvae,4,0.0625,10.758199,5.948951121,340.6,33.3,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,146142,Bryozoa,Cyphonautes,1,0.0625,10.758199,1.48723778,358.7,0,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,1371,Siphonophorae,Athorybia larvae,1,1,10.758199,0.092952361,1350.1,0,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,10194,Actinopterygii,Larvae,2,1,10.758199,0.185904723,6665.4,2.5,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T14:09:43-0800,2019-05-02T14:15:11-0800,58.9740,-148.6302,240,GAK07,0,100,0,1080,Copepoda,C1,1,0.125,10.758199,0.74361889,466.9,0,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T16:20:17-0800,2019-05-02T16:27:09-0800,58.8042,-148.4870,291,GAK08,0,100,0,1100,Calanoida,Nauplius,26,0.00390625,10.40605877,639.6273695,337,14.5,4.62,2.952167742,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T16:20:17-0800,2019-05-02T16:27:09-0800,58.8042,-148.4870,291,GAK08,0,100,0,104108,Acartia,C1,8,0.03125,10.40605877,24.60105267,393.8,3.8,4.62,0.113597978,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T16:20:17-0800,2019-05-02T16:27:09-0800,58.8042,-148.4870,291,GAK08,0,100,0,104108,Acartia,C2,5,0.03125,10.40605877,15.37565792,475.5,6.1,8.02,0.123383602,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T16:20:17-0800,2019-05-02T16:27:09-0800,58.8042,-148.4870,291,GAK08,0,100,0,104108,Acartia,C3,2,0.03125,10.40605877,6.150263169,512.9,5.2,9.95,0.061205267,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T16:20:17-0800,2019-05-02T16:27:09-0800,58.8042,-148.4870,291,GAK08,0,100,0,104108,Acartia,C4,3,0.03125,10.40605877,9.225394753,681.8,8,22.95,0.211701408,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T16:20:17-0800,2019-05-02T16:27:09-0800,58.8042,-148.4870,291,GAK08,0,100,0,104257,Acartia longiremis,C6 AF,4,0.0625,10.40605877,6.150263169,1044.6,7.2,79.2,0.487090384,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T16:20:17-0800,2019-05-02T16:27:09-0800,58.8042,-148.4870,291,GAK08,0,100,0,104257,Acartia longiremis,C6 AM,2,0.0625,10.40605877,3.075131584,816.2,2.9,38.29,0.117758856,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T16:20:17-0800,2019-05-02T16:27:09-0800,58.8042,-148.4870,291,GAK08,0,100,0,104112,Aetideus,C5,1,1,10.40605877,0.096097862,1436.5,0,291.64,0.028026014,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T16:20:17-0800,2019-05-02T16:27:09-0800,58.8042,-148.4870,291,GAK08,0,100,0,196770,Calanus marshallae,C1,4,0.0625,10.40605877,6.150263169,737.3,3.9,23.26,0.143053765,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T16:20:17-0800,2019-05-02T16:27:09-0800,58.8042,-148.4870,291,GAK08,0,100,0,196770,Calanus marshallae,C2,1,0.0625,10.40605877,1.537565792,1019.1,0,63.98,0.098367804,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T16:20:17-0800,2019-05-02T16:27:09-0800,58.8042,-148.4870,291,GAK08,0,100,0,196770,Calanus marshallae,C3,2,0.0625,10.40605877,3.075131584,1505.2,3.2,217.83,0.669865069,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T16:20:17-0800,2019-05-02T16:27:09-0800,58.8042,-148.4870,291,GAK08,0,100,0,196770,Calanus marshallae,C4,1,0.0625,10.40605877,1.537565792,1924.3,0,469.97,0.72260975,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T16:20:17-0800,2019-05-02T16:27:09-0800,58.8042,-148.4870,291,GAK08,0,100,0,196770,Calanus marshallae,C5,1,0.0625,10.40605877,1.537565792,2391.9,0,929.98,1.429905781,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T16:20:17-0800,2019-05-02T16:27:09-0800,58.8042,-148.4870,291,GAK08,0,100,0,196770,Calanus marshallae,C6 AM,2,1,10.40605877,0.192195724,2683.9,2.4,1336.1,0.256792937,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T16:20:17-0800,2019-05-02T16:27:09-0800,58.8042,-148.4870,291,GAK08,0,100,0,104155,Neocalanus,C2,3,0.0625,10.40605877,4.612697377,1242.9,4.6,121.07,0.558449064,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T16:20:17-0800,2019-05-02T16:27:09-0800,58.8042,-148.4870,291,GAK08,0,100,0,104470,Neocalanus cristatus,C2,2,0.25,10.40605877,0.768782896,1552.1,2.6,230.68,0.177342985,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-02T16:20:17-0800,2019-05-02T16:27:09-0800,58.8042,-148.4870,291,GAK08,0,100,0,104470,Neocalanus cristatus,C3,1,0.25,10.40605877,0.384391448,2661.6,0,1110.21,0.426755402,,,,
