Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3]
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,196775,Eucalanus bungii,C3,4,0.125,247.6,0.129240711,2397.7,6.6,323.4,0.041796079
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,196775,Eucalanus bungii,C4,8,0.125,247.6,0.258481422,3388.3,5.3,946.68,0.24469791
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,196775,Eucalanus bungii,C5,9,0.125,247.6,0.290791599,4446,4.5,2200.99,0.640029679
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,196775,Eucalanus bungii,C6 AF,37,0.125,247.6,1.195476575,5828,5.6,5133.52,6.137008492
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,196779,Paraeuchaeta elongata,C3,1,0.25,247.6,0.016155089,1774.5,0,384.11,0.006205392
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,196779,Paraeuchaeta elongata,C4,2,0.25,247.6,0.032310178,2519.7,5.9,1204.96,0.038932321
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,196784,Metridia pacifica,C5,27,0.0625,247.6,1.744749596,1274.2,13.6,196.67,0.343147754
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,196784,Metridia pacifica,C6 AF,20,0.0625,247.6,1.292407108,1913.3,6,654.81,0.846282251
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,196784,Metridia pacifica,C6 AM,5,0.0625,247.6,0.323101777,1224,3.3,164.33,0.053094598
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,104784,Racovitzanus antarcticus,C5,16,0.25,247.6,0.258481422,1407.7,4.3,-7.68,-0.001984439
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,104784,Racovitzanus antarcticus,C6 AF,36,0.25,247.6,0.581583199,1644.7,4,-7.68,-0.004464989
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,104784,Racovitzanus antarcticus,C6 AM,1,0.25,247.6,0.016155089,1385.5,0,-7.68,-0.000124027
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,349800,Candacia columbiae,C4,1,0.25,247.6,0.016155089,1356.6,0,250.68,0.004049837
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,349800,Candacia columbiae,C6 AF,2,0.25,247.6,0.032310178,3116.8,1.6,2960.12,0.095642054
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,354841,Pleuromamma scutullata,C3,1,0.25,247.6,0.016155089,1005.8,0,110.24,0.001780957
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,105440,Parasagitta elegans, ,2,1,247.6,0.008077544,17183.4,5.6,8251.43,0.066651252
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,105440,Parasagitta elegans, ,4,1,247.6,0.016155089,25121.8,15.5,28446.16,0.459550221
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,105416,Eukrohnia hamata, ,75,0.0625,247.6,4.846526656,6629.4,30.1,400.07,1.938926077
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,105416,Eukrohnia hamata, ,44,0.125,247.6,1.421647819,12967.3,9.9,3224.84,4.584580043
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,140223,Limacina helicina, ,31,0.0625,247.6,2.003231018,849.5,20.9,176.39,0.353346819
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,140223,Limacina helicina, ,21,0.5,247.6,0.169628433,1510.6,14.5,874.57,0.1483527
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,254453,Themisto pacifica, ,2,0.125,247.6,0.064620355,2641.4,0.4,736.67,0.047603878
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,254453,Themisto pacifica, ,9,0.5,247.6,0.0726979,4584.9,18.8,3807.14,0.276771296
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,428630,Cyphocaris challengeri, ,1,1,247.6,0.004038772,6644.9,0,6868.1,0.027738702
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,180759,Primno macropa, ,1,1,247.6,0.004038772,4942.5,0,3990.29,0.01611589
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,106733,Galatheidae,Zoea,1,1,247.6,0.004038772,1848.4,0,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,1128,Euphausiacea,Furcilia,2,0.5,247.6,0.016155089,4386.2,10,575.24,0.009293068
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,1128,Euphausiacea,Juvenile,1,0.5,247.6,0.008077544,6572,0,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,237851,Euphausia pacifica,Juvenile,2,0.5,247.6,0.016155089,4470,5.9,1124.19,0.018161424
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,237870,Tessarabrachion oculatum,Juvenile,1,1,247.6,0.004038772,12607.3,0,29749.89,0.120153032
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,237873,Thysanoessa longipes,AM,3,1,247.6,0.012116317,13397.1,8,41571.38,0.503691966
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,237872,Thysanoessa inspinata,Juvenile,3,1,247.6,0.012116317,6177.8,24.6,4882.6,0.059159101
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,237872,Thysanoessa inspinata,AM,2,1,247.6,0.008077544,10327.8,14.9,20590.12,0.166317594
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,127482,Halocyprididae, ,29,0.125,247.6,0.936995153,1751.5,28.1,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,129715,Tomopteris, ,1,1,247.6,0.004038772,12952.1,0,15341.46,0.061960674
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,101,Gastropoda, ,2,1,247.6,0.008077544,3710,14.7,10022.66,0.080958496
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,101,Gastropoda,Larvae,1,0.5,247.6,0.008077544,972,0,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,1248,Ctenophora, ,1,1,247.6,0.004038772,14406.1,0,489717.31,1.977856674
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,135418,Dimophyes arctica,Posterior nectophore,3,0.0625,247.6,0.193861066,2961.4,12.2,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,135418,Dimophyes arctica,Eudoxid bract,2,0.0625,247.6,0.129240711,3154.2,1.6,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,135418,Dimophyes arctica,Anterior nectophore,15,0.125,247.6,0.484652666,4962.7,21.7,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,1371,Siphonophorae,Bract,2,0.25,247.6,0.032310178,2799.9,1.5,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,10194,Actinopterygii,Juvenile,1,1,247.6,0.004038772,11730.1,0,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,11716,Teuthida, ,4,1,247.6,0.016155089,12077.3,80,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,117849,Aglantha digitale, ,9,0.5,247.6,0.0726979,5126.5,26.8,2262.6,0.164486003
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,13551,Anthoathecata, ,1,0.5,247.6,0.008077544,2528.6,0,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,117070,Sarsia, ,1,1,247.6,0.004038772,5384.4,0,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,117562,Euphysa flammea, ,1,1,247.6,0.004038772,1370.3,0,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,13552,Leptothecata, ,1,0.5,247.6,0.008077544,6602.6,0,2893.34,0.023371113
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T15:31:09-0800,2019-07-10T16:21:16-0800,-148.3494,58.6743,271,GAK09,1,200,100,16845,Cuninidae, ,2,1,247.6,0.008077544,5338.4,1.1,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,104112,Aetideus,C5,1,0.125,195.3,0.040962622,1347,0,238.08,0.009752484
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,104275,Aetideus armatus,C5,1,0.125,195.3,0.040962622,1468.6,0,312.66,0.012807217
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,104275,Aetideus armatus,C6 AF,6,0.125,195.3,0.24577573,1565.5,4.7,384.87,0.09459086
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,346494,Gaetanus simplex,C3,8,0.25,195.3,0.163850486,1220,5.3,120.74,0.019783685
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,346494,Gaetanus simplex,C4,33,0.25,195.3,0.675883257,1647.4,5.1,351.07,0.237285243
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,346494,Gaetanus simplex,C5,16,0.25,195.3,0.327700973,2224.3,4.3,1017,0.333271777
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,346494,Gaetanus simplex,C6 AF,1,0.25,195.3,0.020481311,2574.7,0,1697.14,0.034759622
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,196771,Calanus pacificus,C4,1,0.25,195.3,0.020481311,1407.8,0,175.53,0.003595095
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,196771,Calanus pacificus,C5,5,0.25,195.3,0.102406554,1624.6,6.6,282.58,0.028937969
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,196771,Calanus pacificus,C6 AM,1,0.25,195.3,0.020481311,2034.9,0,578.44,0.011847202
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,104470,Neocalanus cristatus,C3,1,0.25,195.3,0.020481311,2628.3,0,1070.19,0.021918948
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,104470,Neocalanus cristatus,C4,5,0.25,195.3,0.102406554,4035.8,6.6,3770.98,0.386172985
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,104470,Neocalanus cristatus,C5,4,0.25,195.3,0.081925243,5986.2,6.5,11893.71,0.974395021
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,196772,Neocalanus plumchrus,C5,25,0.25,195.3,0.51203277,3654.1,4.8,2859.5,1.464159351
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,196775,Eucalanus bungii,C3,12,0.25,195.3,0.24577573,2476.2,3.5,355.05,0.087263449
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,196775,Eucalanus bungii,C4,35,0.25,195.3,0.716845878,3401.2,5.2,958.69,0.68723432
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,196775,Eucalanus bungii,C5,6,0.25,195.3,0.122887865,4604.8,7.2,2475.02,0.304149478
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,196775,Eucalanus bungii,C6 AF,14,0.25,195.3,0.286738351,6054.2,5,5766.1,1.653362445
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,196779,Paraeuchaeta elongata,C2,10,0.25,195.3,0.204813108,1250.3,5.6,124.63,0.025525828
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,196779,Paraeuchaeta elongata,C3,4,0.25,195.3,0.081925243,1710.1,2.4,341.26,0.027957682
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,196784,Metridia pacifica,C4,1,0.25,195.3,0.020481311,908.2,0,65.43,0.001340147
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,196784,Metridia pacifica,C5,9,0.25,195.3,0.184331797,1215.9,7.1,162.89,0.030026708
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,196784,Metridia pacifica,C6 AF,3,0.25,195.3,0.061443932,1830.8,14.6,590.56,0.036286529
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,196782,Heterorhabdus tanneri,C4,2,0.25,195.3,0.040962622,1095.1,6.3,106.5,0.004362382
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,196782,Heterorhabdus tanneri,C5,3,0.25,195.3,0.061443932,1794.6,1.6,495.12,0.030422023
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,104228,Scaphocalanus,C4,1,0.25,195.3,0.020481311,1056.1,0,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,345251,Pseudoamallothrix ovata,C6 AF,5,0.25,195.3,0.102406554,1856.8,3.4,-7.68,-0.000786206
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,104784,Racovitzanus antarcticus,C5,2,0.25,195.3,0.040962622,1475.4,1.1,-7.68,-0.000314482
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,104784,Racovitzanus antarcticus,C6 AF,3,0.25,195.3,0.061443932,1673.4,7.2,-7.68,-0.000471724
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,349800,Candacia columbiae,C6 AF,1,0.5,195.3,0.010240655,2785.6,0,2120.01,0.021710309
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,354841,Pleuromamma scutullata,C3,8,0.25,195.3,0.163850486,1028.3,8.9,119.41,0.019565249
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,354841,Pleuromamma scutullata,C4,6,0.25,195.3,0.122887865,1309.7,5.3,233.36,0.028676736
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,354841,Pleuromamma scutullata,C5,1,0.25,195.3,0.020481311,1684.1,0,471.06,0.009647949
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,354841,Pleuromamma scutullata,C6 AF,2,0.25,195.3,0.040962622,2541.1,1.1,1501.59,0.061508887
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,354841,Pleuromamma scutullata,C6 AM,1,0.25,195.3,0.020481311,2176.8,0,970.81,0.019883405
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,354841,Pleuromamma scutullata,C6 AF,9,0.25,195.3,0.184331797,2580.1,3.2,1570.92,0.28957094
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,105440,Parasagitta elegans,Mat. Stg. III,3,0.25,195.3,0.061443932,20487.4,6.3,14332.63,0.880653442
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,105416,Eukrohnia hamata,Mat. Stg. I,7,0.25,195.3,0.143369176,3647.9,8,30.13,0.004319131
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,105416,Eukrohnia hamata,Mat. Stg. II,46,0.25,195.3,0.942140297,8664.6,32.5,1061.77,1.000335248
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,105416,Eukrohnia hamata,Mat. Stg. III,11,0.25,195.3,0.225294419,14987.2,6.1,5331.67,1.201195296
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,139178,Clione limacina, ,1,0.25,195.3,0.020481311,2442.1,0,2041.95,0.041821834
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,140223,Limacina helicina, ,13,0.25,195.3,0.26625704,1068.3,55.1,618.39,0.16464987
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,103367,Oikopleura, ,10,0.25,195.3,0.204813108,1406.2,19.6,486.87,0.09971835
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,254453,Themisto pacifica, ,4,0.25,195.3,0.081925243,4809.8,9,4106.07,0.336390734
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,428630,Cyphocaris challengeri, ,1,0.5,195.3,0.010240655,7998.6,0,11835.04,0.121198567
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,180759,Primno macropa, ,2,0.25,195.3,0.040962622,5639.7,9.8,5963.49,0.244280024
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,106673,Brachyura,Zoea,1,1,195.3,0.005120328,1970.7,0,2613.29,0.01338088
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,1128,Euphausiacea,Furcilia,1,1,195.3,0.005120328,875.9,0,15.62,7.99622E-05
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,237851,Euphausia pacifica,Furcilia,1,1,195.3,0.005120328,3071.4,0,355.11,0.001818261
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,237851,Euphausia pacifica,Juvenile,1,1,195.3,0.005120328,4415.4,0,1076.9,0.005514065
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,237873,Thysanoessa longipes,Juvenile,6,1,195.3,0.030721966,10670.5,23.7,23364.2,0.717794264
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,127482,Halocyprididae, ,34,0.25,195.3,0.696364567,1581.5,61.1,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,101,Gastropoda,Echinospira,1,1,195.3,0.005120328,3760.7,0,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,135418,Dimophyes arctica,Anterior nectophore,24,0.25,195.3,0.491551459,4297.6,24.9,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,135418,Dimophyes arctica,Posterior nectophore,5,0.25,195.3,0.102406554,2719.5,24,0,0
SKQ201915,Multinet,0.5,Oblique,500,2019-07-10T02:07:35-0800,2019-07-10T02:50:57-0800,-148.0682,58.3909,1426,GAK11,1,200,100,10194,Actinopterygii,Egg,1,0.5,195.3,0.010240655,1815.4,0,0,0
