Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Latitude_[decimal_degrees_north],Longitude_[decimal_degrees_east],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3],,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,196784,Metridia pacifica,C2,7,0.0625,8.975649071,12.47820621,581.7,8.3,16.93,0.211211481,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,196784,Metridia pacifica,C3,4,0.0625,8.975649071,7.13040355,756.8,2.4,37.4,0.266654201,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,196784,Metridia pacifica,C4,5,0.0625,8.975649071,8.913004438,1016.1,5.6,93.17,0.830456132,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,196784,Metridia pacifica,C5,1,0.0625,8.975649071,1.782600888,1180.2,0,146.51,0.261162509,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,106656,Oithona similis,C1-5,48,0.00195313,8.975649071,2738.068109,387,13.6,0.01,17.67975183,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,106656,Oithona similis,C6 AF,21,0.00195313,8.975649071,1197.904798,432.5,11,10.84,12.98468181,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,106656,Oithona similis,C6 AM,6,0.00195313,8.975649071,342.2585136,393.5,6.2,7.81,2.671655349,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,157737,Oithona spinirostris,C1-5,9,0.015625,8.975649071,64.17363195,493.9,26,0.01,0.773639534,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,157737,Oithona spinirostris,C6 AF,2,0.015625,8.975649071,14.2608071,722.8,1.6,53.04,0.756345567,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,128956,Triconia borealis,C1-5,2,0.0625,8.975649071,3.565201775,408.5,17.5,0,0.016242575,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,128956,Triconia borealis,C6 AF,3,0.0625,8.975649071,5.347802663,459.6,1.7,12.64,0.067593237,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,104811,Scolecithricella minor,C3,1,0.0625,8.975649071,1.782600888,559.8,0,57.68,0.102821331,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,104811,Scolecithricella minor,C4,2,0.0625,8.975649071,3.565201775,752.8,1.8,212.53,0.757717307,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,104811,Scolecithricella minor,C5,1,0.0625,8.975649071,1.782600888,949.7,0,590.1,1.051909476,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,104811,Scolecithricella minor,C6 AF,6,0.0625,8.975649071,10.69560533,1132.1,3.5,1288.01,13.77601038,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,116115,Microsetella norvegica, ,2,0.0625,8.975649071,3.565201775,492.8,16.6,8.37,0.029845612,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,105440,Parasagitta elegans,Mat. Stg. II,10,0.5,8.975649071,2.228251109,8771.3,37.9,1452.18,3.235821836,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,105440,Parasagitta elegans,Mat. Stg. II,5,0.5,8.975649071,1.114125555,15758.9,13.5,6573.31,7.323494783,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,105440,Parasagitta elegans,Mat. Stg. III,3,0.5,8.975649071,0.668475333,20664.4,12.3,15095.19,10.09075984,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,105416,Eukrohnia hamata,Mat. Stg. II,6,0.5,8.975649071,1.336950666,9368.9,36.3,1386.02,1.853046173,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,105416,Eukrohnia hamata,Mat. Stg. III,1,1,8.975649071,0.111412555,13520.4,0,3594.96,0.400524057,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,266259,Pseudosagitta scrippsae,Mat. Stg. II,2,1,8.975649071,0.222825111,11285.2,32,1458.73,0.325040806,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,139178,Clione limacina, ,3,0.5,8.975649071,0.668475333,590.7,11.4,96.11,0.064245313,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,140223,Limacina helicina, ,46,0.125,8.975649071,40.99982041,543.5,45.6,68.8,2.820909038,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,103413,Oikopleura labradoriensis, ,1,0.5,8.975649071,0.222825111,1553.6,0,587.33,0.130872135,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,103358,Fritillaria, ,1,0.125,8.975649071,0.891300444,372.7,0,0.44,0.00039286,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,103375,Fritillaria borealis, ,2,0.125,8.975649071,1.782600888,504.7,12.9,1.2,0.00213996,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,103386,Fritillaria pellucida, ,2,0.125,8.975649071,1.782600888,354.1,33.4,0.45,0.000798367,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,106673,Brachyura,Zoea,1,1,8.975649071,0.111412555,1811.4,0,2114.56,0.235588649,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,106733,Galatheidae,Zoea,3,0.5,8.975649071,0.668475333,665,5.3,0,0,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,106749,Cancridae,Megalopa,1,1,8.975649071,0.111412555,2633.1,0,0,0,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,1128,Euphausiacea,Egg,7,0.125,8.975649071,6.239103106,396.3,9.8,0,0,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,1128,Euphausiacea,Calyptopis,1,0.25,8.975649071,0.445650222,1350.3,0,41.08,0.018307137,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,127482,Halocyprididae,0,1,1,8.975649071,0.111412555,2364.6,0,0,0,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,123084,Ophiuroidea,Ophiopluteus,4,0.0625,8.975649071,7.13040355,274.7,23.2,0,0,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,123082,Echinoidea,Echinopluteus,2,0.0625,8.975649071,3.565201775,205.6,5.6,0,0,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,101,Gastropoda,Larvae,1,0.125,8.975649071,0.891300444,344.7,0,0,0,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,135418,Dimophyes arctica,Anterior nectophore,3,1,8.975649071,0.334237666,3193.6,14.3,0,0,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,117849,Aglantha digitale, ,2,1,8.975649071,0.222825111,4954.2,1.4,1753.59,0.390744531,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,13551,Anthoathecata, ,1,0.5,8.975649071,0.222825111,870.6,0,0,0,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,123084,Ophiuroidea,Post-pluteus,1,0.0625,8.975649071,1.782600888,353,0,0,0,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,137215,Doliolidae,Phorozooid,4,0.25,8.975649071,1.782600888,854.1,26,37.06,0.066062398,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-11T18:19:45-0800,2019-07-11T18:26:05-0800,58.9737,-148.6283,240,GAK07,0,100,0,137215,Doliolidae,Nurse,1,1,8.975649071,0.111412555,13547.2,0,7994.4,0.890676196,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,1100,Calanoida,Nauplius,37,0.00390625,9.810627418,965.4836125,270.5,15.4,2.55,2.460503368,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,1100,Calanoida,Nauplius,3,0.03125,9.810627418,9.785306883,512.7,16.3,14.5,0.141876025,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104108,Acartia,C1,1,0.03125,9.810627418,3.261768961,343,0,3.08,0.010044008,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104108,Acartia,C3,1,0.03125,9.810627418,3.261768961,512.1,0,9.87,0.032204136,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104108,Acartia,C4,1,0.03125,9.810627418,3.261768961,625,0,17.61,0.057446006,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104257,Acartia longiremis,C6 AF,15,0.03125,9.810627418,48.92653442,929.7,8.7,56.96,2.786953366,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104257,Acartia longiremis,C6 AM,14,0.03125,9.810627418,45.66476546,783.6,7.8,34.52,1.576292896,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196770,Calanus marshallae,C1,1,0.25,9.810627418,0.40772112,868.1,0,38.68,0.015769434,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196770,Calanus marshallae,C4,7,0.25,9.810627418,2.854047841,2031.4,6.4,563.44,1.608091678,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196770,Calanus marshallae,C5,13,0.25,9.810627418,5.300374562,2716.4,2.7,1389.26,7.363597818,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196770,Calanus marshallae,C6 AF,17,0.25,9.810627418,6.931259042,2883.5,5.2,1685.99,11.68600664,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196770,Calanus marshallae,C6 AM,1,0.25,9.810627418,0.40772112,2573.2,0,1169.58,0.476862549,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196771,Calanus pacificus,C1,2,0.25,9.810627418,0.81544224,675.4,2.2,16.3,0.013294308,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196771,Calanus pacificus,C6 AM,1,0.25,9.810627418,0.40772112,2101.7,0,642.11,0.261801877,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104470,Neocalanus cristatus,C2,1,1,9.810627418,0.10193028,1671.7,0,286.18,0.029170236,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104470,Neocalanus cristatus,C3,5,1,9.810627418,0.5096514,2587.5,2.3,1023.67,0.521715761,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104470,Neocalanus cristatus,C4,3,1,9.810627418,0.30579084,4135.7,0.7,4012.24,1.226907482,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196772,Neocalanus plumchrus,C4,13,0.5,9.810627418,2.650187281,2650.1,4.7,1086.74,2.880062322,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196772,Neocalanus plumchrus,C5,12,0.5,9.810627418,2.446326721,3691.4,3.7,2939.88,7.191909301,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196774,Centropages abdominalis,C6 AF,1,0.125,9.810627418,0.81544224,1267.8,0,229.45,0.187104426,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196774,Centropages abdominalis,C6 AM,1,0.125,9.810627418,0.81544224,1015.7,0,114.7,0.093533531,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104513,Microcalanus pygmaeus,C3,7,0.03125,9.810627418,22.83238273,369.7,8.3,2.77,0.063133404,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104513,Microcalanus pygmaeus,C4,7,0.03125,9.810627418,22.83238273,393.8,5.8,3.34,0.076243211,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104513,Microcalanus pygmaeus,C5,15,0.03125,9.810627418,48.92653442,473.1,6.6,5.99,0.292893142,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104513,Microcalanus pygmaeus,C6 AF,2,0.03125,9.810627418,6.523537922,459.3,3.1,5.39,0.035138602,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104165,Pseudocalanus,C1,3,0.00097656,9.810627418,313.1306228,394.6,7.3,3.37,1.055445215,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104165,Pseudocalanus,C2,2,0.00097656,9.810627418,208.7537485,485.5,5.1,6.44,1.344124552,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104165,Pseudocalanus,C3,23,0.00097656,9.810627418,2400.668108,560.8,4.7,10.18,24.42764591,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104165,Pseudocalanus,C4,32,0.00097656,9.810627418,3340.059977,673.1,4.6,18.11,60.49289562,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104165,Pseudocalanus,C5,31,0.00097656,9.810627418,3235.683102,794.9,6.9,30.88,99.90871376,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104165,Pseudocalanus,C6 AM,20,0.0078125,9.810627418,260.9415169,781.7,5.9,29.16,7.608257292,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,355067,Pseudocalanus mimus,C6 AF,55,0.00390625,9.810627418,1435.178343,976.7,5.2,58.81,84.40874222,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,157679,Pseudocalanus newmani,C6 AF,14,0.0078125,9.810627418,182.6590618,776.6,8.1,28.85,5.270528326,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196775,Eucalanus bungii,C2,2,0.5,9.810627418,0.40772112,1750.5,0.9,120.18,0.048998078,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196775,Eucalanus bungii,C3,6,0.5,9.810627418,1.22316336,2513.9,7.5,376.56,0.460591288,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196775,Eucalanus bungii,C5,1,0.5,9.810627418,0.20386056,4065.8,0,1656.58,0.337710919,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196775,Eucalanus bungii,C6 AF,1,1,9.810627418,0.10193028,5561.8,0,4394.03,0.447884935,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196784,Metridia pacifica,C1,5,0.03125,9.810627418,16.30884481,424.5,4.2,6.33,0.103311935,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196784,Metridia pacifica,C2,8,0.03125,9.810627418,26.09415169,567.1,3.9,15.43,0.40268705,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196784,Metridia pacifica,C3,9,0.03125,9.810627418,29.35592065,751.8,4.9,36.83,1.081280859,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196784,Metridia pacifica,C4,4,0.03125,9.810627418,13.04707584,975.2,7.5,82.58,1.07738559,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,196784,Metridia pacifica,C5,3,0.03125,9.810627418,9.785306883,1340.6,9.1,220.69,2.159494664,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,106656,Oithona similis,C1-5,36,0.00195313,9.810627418,1878.774218,394.1,15.3,0.01,11.39011005,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,106656,Oithona similis,C6 AF,21,0.00195313,9.810627418,1095.951627,450.1,9.6,12.17,13.34113472,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,106656,Oithona similis,C6 AM,3,0.00195313,9.810627418,156.5645182,419.7,9.8,9.67,1.514736759,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,157737,Oithona spinirostris,C1-5,11,0.03125,9.810627418,35.87945857,612.8,20.1,0.02,0.686911433,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,157737,Oithona spinirostris,C6 AF,8,0.03125,9.810627418,26.09415169,742.4,5.3,58.18,1.518139276,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,128956,Triconia borealis,C1-5,7,0.03125,9.810627418,22.83238273,389.3,12.2,0.01,0.152312032,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,128956,Triconia borealis,C6 AF,5,0.03125,9.810627418,16.30884481,432.1,4.1,10.44,0.170226946,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,128956,Triconia borealis,C6 AM,1,0.03125,9.810627418,3.261768961,275.7,0,2.5,0.008161017,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104811,Scolecithricella minor,C3,1,0.03125,9.810627418,3.261768961,572.9,0,63.87,0.208328309,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,104811,Scolecithricella minor,C6 AF,2,0.03125,9.810627418,6.523537922,1165.3,2.4,1454.86,9.490814378,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,116115,Microsetella norvegica, ,3,0.0625,9.810627418,4.892653442,631.6,21.1,13.78,0.067423437,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,105440,Parasagitta elegans,Mat. Stg. II,3,0.25,9.810627418,1.22316336,9519.6,49.4,1949.62,2.384703051,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,105440,Parasagitta elegans,Mat. Stg. II,1,1,9.810627418,0.10193028,15485,0,5932.22,0.604672868,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,105440,Parasagitta elegans,Mat. Stg. III,1,1,9.810627418,0.10193028,18468.2,0,10279.64,1.047806847,,,,
SKQ201915,QuadNet,0.25,Vertical,150,2019-07-10T10:05:14-0800,2019-07-10T10:11:09-0800,58.6822,-148.3478,278,GAK09,0,100,0,105416,Eukrohnia hamata,Mat. Stg. II,22,0.25,9.810627418,8.969864643,7118.1,43.3,737.73,6.617366583,,,,
