Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Latitude_[decimal_degrees_north],Longitude_[decimal_degrees_east],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3],,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104112,Aetideus,C4,1,0.5,9.6010238,0.208311118,1123.7,0,134.45,0.028007216,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104112,Aetideus,C5,1,0.5,9.6010238,0.208311118,1358.7,0,244.67,0.050967608,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,196770,Calanus marshallae,C2,1,0.25,9.6010238,0.416622236,1099.1,0,81.09,0.033783508,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,196770,Calanus marshallae,C3,2,0.25,9.6010238,0.833244471,1459.2,1.1,197.32,0.164412557,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,196770,Calanus marshallae,C4,10,0.25,9.6010238,4.166222357,1933.5,3.4,478.7,1.994373401,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,196770,Calanus marshallae,C5,14,0.25,9.6010238,5.832711299,2521.9,5.8,1109.34,6.470470942,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,196771,Calanus pacificus,C1,2,0.25,9.6010238,0.833244471,595.8,9.7,11.04,0.009196708,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,196771,Calanus pacificus,C2,10,0.25,9.6010238,4.166222357,842.8,2.4,33.41,0.139179771,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,196771,Calanus pacificus,C3,11,0.25,9.6010238,4.582844592,1158.8,4.7,94.17,0.431586931,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,196771,Calanus pacificus,C4,3,0.25,9.6010238,1.249866707,1418.7,2.8,180.29,0.22534408,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,196771,Calanus pacificus,C5,9,0.25,9.6010238,3.749600121,1866.7,3,438.72,1.645026985,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,196771,Calanus pacificus,C6 AF,14,0.5,9.6010238,2.91635565,2057.2,3.8,602.02,1.755711987,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,196771,Calanus pacificus,C6 AM,4,0.5,9.6010238,0.833244471,1874.5,2.5,444.17,0.370098368,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104470,Neocalanus cristatus,C3,1,1,9.6010238,0.104155559,2697,0,1153.8,0.12017507,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104470,Neocalanus cristatus,C4,3,1,9.6010238,0.312466677,4250.5,1.9,4348.1,1.358635269,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104468,Mesocalanus tenuicornis,C5,2,0.5,9.6010238,0.416622236,1358.4,5.5,143.9,0.059952856,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104468,Mesocalanus tenuicornis,C6 AM,3,0.5,9.6010238,0.624933353,1319.9,5.1,126.29,0.07892393,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104468,Mesocalanus tenuicornis,C6 AF,1,1,9.6010238,0.104155559,1590.8,0,294.64,0.0306885,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104161,Clausocalanus,C5,1,0.5,9.6010238,0.208311118,836.5,0,35.73,0.007443799,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104196,Paracalanus,C4,2,0.015625,9.6010238,13.33191154,502.7,4.2,7.18,0.095665304,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104196,Paracalanus,C5,7,0.015625,9.6010238,46.66169039,700.8,3.3,20.49,0.95598942,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104196,Paracalanus,C6 AF,9,0.015625,9.6010238,59.99360193,659.5,3.2,16.92,1.014909382,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104196,Paracalanus,C6 AM,2,0.015625,9.6010238,13.33191154,670.8,2,17.81,0.237406157,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104513,Microcalanus pygmaeus,C3,10,0.015625,9.6010238,66.6595577,332.7,6,1.96,0.130854432,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104513,Microcalanus pygmaeus,C4,24,0.015625,9.6010238,159.9829385,408.2,5.1,3.74,0.597882459,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104513,Microcalanus pygmaeus,C5,8,0.015625,9.6010238,53.32764616,471.7,5,5.9,0.314392824,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104513,Microcalanus pygmaeus,C6 AF,2,0.015625,9.6010238,13.33191154,486.3,8.1,6.51,0.086854354,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104165,Pseudocalanus,C1,21,0.00390625,9.6010238,559.9402847,404.3,4.9,3.62,2.028489089,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104165,Pseudocalanus,C2,13,0.00390625,9.6010238,346.6297001,525.7,7.3,8.38,2.905366145,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104165,Pseudocalanus,C3,14,0.00390625,9.6010238,373.2935231,610.1,6.8,13.38,4.995145466,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104165,Pseudocalanus,C4,8,0.00390625,9.6010238,213.3105847,696.3,4.2,20.12,4.292441552,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104165,Pseudocalanus,C5,18,0.00390625,9.6010238,479.9488155,778,8.1,29.02,13.92702091,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104165,Pseudocalanus,C6 AM,16,0.015625,9.6010238,106.6552923,734.4,7.2,24.07,2.567503407,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,355067,Pseudocalanus mimus,C6 AF,66,0.015625,9.6010238,439.9530808,932.2,5.3,50.77,22.33485066,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,157679,Pseudocalanus newmani,C6 AF,11,0.015625,9.6010238,73.32551347,772.9,6.2,28.16,2.064667914,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,196784,Metridia pacifica,C1,4,0.03125,9.6010238,13.33191154,429.3,2,6.54,0.087127164,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,196784,Metridia pacifica,C2,6,0.03125,9.6010238,19.99786731,588.3,3.6,17.26,0.345253304,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,196784,Metridia pacifica,C3,19,0.03125,9.6010238,63.32657982,801.7,4.7,44.88,2.842335058,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,196784,Metridia pacifica,C4,11,0.03125,9.6010238,36.66275674,1018,6,93.94,3.444049389,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,196784,Metridia pacifica,C5,5,0.03125,9.6010238,16.66488943,1300,4.1,198.07,3.300736451,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,196784,Metridia pacifica,C6 AF,1,0.5,9.6010238,0.208311118,2151.3,0,928.97,0.193514112,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,106656,Oithona similis,C1-5,40,0.00390625,9.6010238,1066.552923,407.2,13.2,0.01,8.464939993,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,106656,Oithona similis,C6 AF,13,0.00390625,9.6010238,346.6297001,456.5,7,12.55,4.350449103,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,106656,Oithona similis,C6 AM,2,0.00390625,9.6010238,53.32764616,428,7.6,10.18,0.542807941,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,157737,Oithona spinirostris,C1-5,6,0.03125,9.6010238,19.99786731,578.5,15.5,0.02,0.417602699,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,157737,Oithona spinirostris,C6 AF,2,0.03125,9.6010238,6.66595577,708.4,3.1,49.82,0.332099288,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,128956,Triconia borealis,C1-5,4,0.03125,9.6010238,13.33191154,363.2,3.9,6.01,0.080185489,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104811,Scolecithricella minor,C3,1,0.03125,9.6010238,3.332977885,582.9,0,68.92,0.229716051,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104811,Scolecithricella minor,C4,3,0.03125,9.6010238,9.998933656,755.2,3.4,216.58,2.165591752,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104811,Scolecithricella minor,C5,1,0.03125,9.6010238,3.332977885,897.6,0,460.53,1.53493976,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104811,Scolecithricella minor,C6 AF,1,0.03125,9.6010238,3.332977885,1176.9,0,1516.77,5.055373545,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104811,Scolecithricella minor,C6 AM,1,0.03125,9.6010238,3.332977885,987.6,0,700.94,2.336214476,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104784,Racovitzanus antarcticus,C5,4,0.5,9.6010238,0.833244471,1468.2,2.3,-7.68,-0.006397068,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,116115,Microsetella norvegica, ,1,0.0625,9.6010238,1.666488943,430.1,0,6.34,0.010565805,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104597,Lucicutia flavicornis,C5,1,0.5,9.6010238,0.208311118,717,0,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,105440,Parasagitta elegans, ,1,1,9.6010238,0.104155559,9120.9,49.1,0.02,0.002406976,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,105440,Parasagitta elegans,Mat. Stg. II,16,1,9.6010238,1.666488943,9146.5,45.7,1873.98,3.122965822,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,105440,Parasagitta elegans,Mat. Stg. III,1,1,9.6010238,0.104155559,15214.1,0,5614.32,0.584762416,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,105416,Eukrohnia hamata, ,1,1,9.6010238,0.104155559,6938,21.2,1.06,0.110452444,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,105416,Eukrohnia hamata,Mat. Stg. II,17,1,9.6010238,1.770644502,6775.8,19.8,335.67,0.594359748,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,266259,Pseudosagitta scrippsae, ,1,1,9.6010238,0.104155559,8065.2,0,340.84,0.035500409,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,140223,Limacina helicina, ,24,0.0625,9.6010238,39.99573462,397.8,41.7,27.29,1.091315559,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,103367,Oikopleura, ,2,0.125,9.6010238,1.666488943,418.4,39.4,24.55,0.040906658,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,103413,Oikopleura labradoriensis, ,2,0.125,9.6010238,1.666488943,406.1,31.8,21.74,0.036230517,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,103407,Oikopleura dioica, ,2,0.5,9.6010238,0.416622236,527,20.9,39.87,0.016611385,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,103375,Fritillaria borealis, ,5,0.125,9.6010238,4.166222357,456.1,11.4,0.87,0.003641218,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,103386,Fritillaria pellucida, ,10,0.125,9.6010238,8.332444713,426.1,23.2,0.79,0.006582494,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,103387,Fritillaria tenella, ,1,0.125,9.6010238,0.833244471,487.6,0,1.04,0.000869704,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,254453,Themisto pacifica, ,3,1,9.6010238,0.312466677,1895,31.6,337.11,0.105335139,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,110679,Thysanoessa,Juvenile,1,1,9.6010238,0.104155559,3617.4,0,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,127482,Halocyprididae, ,3,0.5,9.6010238,0.624933353,1334.3,58.4,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,1082,Cirripedia,Cyprid,1,0.5,9.6010238,0.208311118,957.8,0,125.12,0.026063009,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,105,Bivalvia,Larvae,3,0.0625,9.6010238,4.999466828,244.9,10.7,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,123084,Ophiuroidea,Ophiopluteus,1,0.5,9.6010238,0.208311118,375.4,0,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,101,Gastropoda,Larvae,4,0.0625,9.6010238,6.66595577,315,10.9,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,1371,Siphonophorae,Bract,3,0.5,9.6010238,0.624933353,2237.3,16.7,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,257529,Holophryxus alaskensis,Cryptoniscid,1,0.5,9.6010238,0.208311118,1136.2,0,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,117849,Aglantha digitale, ,1,1,9.6010238,0.104155559,3229.7,0,506.36,0.052740366,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T14:36:33-0800,2019-09-17T14:42:40-0800,59.1254,-148.7723,150,GAK06,0,100,0,104157,Candacia,C2,1,0.5,9.6010238,0.208311118,740.4,0,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,1100,Calanoida,Nauplius,20,0.0078125,11.1845865,228.8864234,313.5,13,3.75,0.858551679,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,104108,Acartia,C2,2,0.03125,11.1845865,5.722160584,389.4,15.6,4.6,0.026345562,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,104108,Acartia,C3,5,0.03125,11.1845865,14.30540146,562.2,6.2,13.06,0.186788521,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,104108,Acartia,C4,5,0.03125,11.1845865,14.30540146,634.3,5.6,18.51,0.26481195,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,104108,Acartia,C5,1,0.03125,11.1845865,2.861080292,732,0,27.88,0.079765672,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,104257,Acartia longiremis,C6 AF,8,0.0625,11.1845865,11.44432117,855.5,8.1,44.55,0.509805255,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,104257,Acartia longiremis,C6 AM,1,0.0625,11.1845865,1.430540146,783.4,0,33.95,0.048568127,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,104112,Aetideus,C4,3,0.03125,11.1845865,8.583240876,1145.6,4.9,143.66,1.233038162,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,104112,Aetideus,C5,1,0.03125,11.1845865,2.861080292,1459.9,0,306.91,0.878081415,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,196770,Calanus marshallae,C4,6,0.25,11.1845865,2.145810219,1805.4,4.7,387.12,0.83069653,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,196770,Calanus marshallae,C5,1,0.25,11.1845865,0.357635037,2542.9,0,1126.89,0.403013736,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,196771,Calanus pacificus,C2,1,0.25,11.1845865,0.357635037,759.5,0,23.81,0.008516437,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,196771,Calanus pacificus,C3,4,0.25,11.1845865,1.430540146,1241.2,6.6,118.09,0.16892814,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,196771,Calanus pacificus,C4,5,0.25,11.1845865,1.788175183,1484.5,5.2,210.01,0.375527091,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,196771,Calanus pacificus,C5,18,0.25,11.1845865,6.437430657,1828,4.4,411.56,2.649400013,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,196771,Calanus pacificus,C6 AF,9,0.25,11.1845865,3.218715329,2085.1,2.1,626.82,2.017542789,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,196771,Calanus pacificus,C6 AM,1,0.25,11.1845865,0.357635037,1971.8,0,522.36,0.186814516,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,104470,Neocalanus cristatus,C4,2,1,11.1845865,0.178817518,4146.2,2.7,4045.71,0.723443291,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,104468,Mesocalanus tenuicornis,C4,2,0.25,11.1845865,0.715270073,1139.5,15.8,69.77,0.049901253,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,104468,Mesocalanus tenuicornis,C6 AM,1,0.25,11.1845865,0.357635037,1311.2,0,120.74,0.043181058,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,104468,Mesocalanus tenuicornis,C6 AF,1,0.5,11.1845865,0.178817518,1456.8,0,196.27,0.035096551,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,104161,Clausocalanus,C6 AF,1,0.5,11.1845865,0.178817518,1320.2,0,150.98,0.026997159,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-17T17:07:26-0800,2019-09-17T17:13:48-0800,58.9823,-148.6495,244,GAK07,0,100,0,104196,Paracalanus,C3,9,0.015625,11.1845865,51.49944526,422.4,7.8,4.2,0.216433782,,,,
