BOTTOM_DEPTH,CRUISE,DAY,DIS_PERVOLM2,DIS_PERVOLM3,EST_NUM_PERM2,EST_NUM_PERM3,FOCI_ID,FOCI_SAMPLE_ID,GEAR_NAME,GEOGRAPHIC_AREA,GMT_DATE_TIME_TXT,HAUL_ID,HAUL_NAME,HAUL_PERFORMANCE,LAT,LON,MAX_GEAR_DEPTH,MESH,MIN_GEAR_DEPTH,MONTH,NET,SAMPLE_DEPTH,SEX,SEX_NAME,SIZE_NAME,SPECIMEN_FORM,STAGE,STAGE_NAME,STATION_NAME,TAXON_NAME,TAXON_SIZE,VOLUME_FILTERED,YEAR,ZOOP_COPEPOD_NAUPLII,ZOOP_EUPHAUSIID_EGG
170,OS17-01,15,45.33,0.3022,7348.62,48.9908,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,1,MALE,NOT DETERMINED,L,0,ADULT,14,Pseudocalanus spp.,999,49.642,2017,,
170,OS17-01,15,45.33,0.3022,4641.225,30.9415,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,2,FEMALE,NOT DETERMINED,L,0,ADULT,14,Pseudocalanus spp.,999,49.642,2017,,
170,OS17-01,15,45.33,0.3022,12376.62,82.5108,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,1,MALE,NOT DETERMINED,L,24,C - 5 (COPEPODITE V),14,Pseudocalanus spp.,999,49.642,2017,,
170,OS17-01,15,45.33,0.3022,6961.845,46.4123,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,2,FEMALE,NOT DETERMINED,L,24,C - 5 (COPEPODITE V),14,Pseudocalanus spp.,999,49.642,2017,,
170,OS17-01,15,45.33,0.3022,23592.93,157.2862,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,23,C - 4 (COPEPODITE IV),14,Pseudocalanus spp.,999,49.642,2017,,
170,OS17-01,15,45.33,0.3022,14697.225,97.9815,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,22,C - 3 (COPEPODITE III),14,Pseudocalanus spp.,999,49.642,2017,,
170,OS17-01,15,45.33,0.3022,10056,67.04,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,21,C - 2 (COPEPODITE II),14,Pseudocalanus spp.,999,49.642,2017,,
170,OS17-01,15,45.33,0.3022,3480.93,23.2062,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,20,C - 1 (COPEPODITE I),14,Pseudocalanus spp.,999,49.642,2017,,
170,OS17-01,15,45.33,0.3022,386.775,2.5785,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,999,NOT DETERMINED,DAMAGED,L,999,NOT DETERMINED,14,Pseudocalanus spp.,7,49.642,2017,,
170,OS17-01,15,45.33,0.3022,1160.31,7.7354,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,20,C - 1 (COPEPODITE I),14,Unidentified Calanids,999,49.642,2017,,
170,OS17-01,15,45.33,0.3022,1547.07,10.3138,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,2,FEMALE,NOT DETERMINED,L,0,ADULT,14,Triconia spp.,999,49.642,2017,,
170,OS17-01,15,45.33,0.3022,386.775,2.5785,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,999,NOT DETERMINED,< 5 mm,L,999,NOT DETERMINED,14,Chaetognatha,2,49.642,2017,,
170,OS17-01,15,45.33,0.3022,1160.31,7.7354,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,999,NOT DETERMINED,< 5 mm,L,999,NOT DETERMINED,14,Fritillaria spp.,2,49.642,2017,,
170,OS17-01,15,45.33,0.3022,386.775,2.5785,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,51,LARVA,14,Bivalvia,999,49.642,2017,,
170,OS17-01,15,45.33,0.3022,13150.155,87.6677,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,999,NOT DETERMINED,< 5 mm,L,25,CYPRIS,14,Cirripedia,2,49.642,2017,,
170,OS17-01,15,45.33,0.3022,386.775,2.5785,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,999,NOT DETERMINED,< 5 mm,L,13,NAUPLIUS,14,Cirripedia,2,49.642,2017,,
170,OS17-01,15,45.33,0.3022,3480.93,23.2062,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,51,LARVA,14,Polychaete larvae,999,49.642,2017,,
170,OS17-01,15,45.33,0.3022,773.535,5.1569,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,999,NOT DETERMINED,< 5 mm,L,64,A + J (ADULT/JUVENILE),14,Hyperiidea,2,49.642,2017,,
170,OS17-01,15,45.33,0.3022,386.775,2.5785,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,999,NOT DETERMINED,< 5 mm,L,64,A + J (ADULT/JUVENILE),14,Ostracoda,2,49.642,2017,,
170,OS17-01,15,45.33,0.3022,,,,,20BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,13,NAUPLIUS,14,Copepod nauplii < 150 um,999,49.642,2017,Y,
170,OS17-01,15,28.92,0.1928,43.05,0.287,,,60BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,505,,8,1,,999,NOT DETERMINED,>= 5 mm,K,999,NOT DETERMINED,14,Clione limacina,1,445.948,2017,,
170,OS17-01,15,28.92,0.1928,43.05,0.287,,,60BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,505,,8,1,,999,NOT DETERMINED,DAMAGED,K,999,NOT DETERMINED,14,Chaetognatha,7,445.948,2017,,
170,OS17-01,15,28.92,0.1928,86.115,0.5741,,,60BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,505,,8,1,,2,FEMALE,NOT DETERMINED,K,0,ADULT,14,Calanus glacialis,999,445.948,2017,,
170,OS17-01,15,28.92,0.1928,4994.31,33.2954,,,60BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,505,,8,1,,999,NOT DETERMINED,NOT DETERMINED,K,24,C - 5 (COPEPODITE V),14,Calanus glacialis,999,445.948,2017,,
170,OS17-01,15,28.92,0.1928,5812.335,38.7489,,,60BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,505,,8,1,,999,NOT DETERMINED,NOT DETERMINED,K,23,C - 4 (COPEPODITE IV),14,Calanus glacialis,999,445.948,2017,,
170,OS17-01,15,28.92,0.1928,43.05,0.287,,,60BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,505,,8,1,,999,NOT DETERMINED,NOT DETERMINED,K,24,C - 5 (COPEPODITE V),14,Neocalanus spp.,999,445.948,2017,,
170,OS17-01,15,28.92,0.1928,86.115,0.5741,,,60BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,505,,8,1,,999,NOT DETERMINED,NOT DETERMINED,K,24,C - 5 (COPEPODITE V),14,Calanus hyperboreus,999,445.948,2017,,
170,OS17-01,15,28.92,0.1928,43.05,0.287,,,60BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,505,,8,1,,999,NOT DETERMINED,NOT DETERMINED,K,23,C - 4 (COPEPODITE IV),14,Calanus hyperboreus,999,445.948,2017,,
170,OS17-01,15,28.92,0.1928,43.05,0.287,,,60BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,505,,8,1,,1,MALE,NOT DETERMINED,K,24,C - 5 (COPEPODITE V),14,Metridia longa,999,445.948,2017,,
170,OS17-01,15,28.92,0.1928,129.165,0.8611,,,60BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,505,,8,1,,2,FEMALE,NOT DETERMINED,K,24,C - 5 (COPEPODITE V),14,Metridia longa,999,445.948,2017,,
170,OS17-01,15,28.92,0.1928,602.76,4.0184,,,60BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,505,,8,1,,999,NOT DETERMINED,NOT DETERMINED,K,29,FURCILIA,14,Euphausiacea,999,445.948,2017,,
170,OS17-01,15,28.92,0.1928,172.215,1.1481,,,60BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,505,,8,1,,999,NOT DETERMINED,>= 20 mm,K,999,NOT DETERMINED,14,Parasagitta (Sagitta) elegans,6,445.948,2017,,
170,OS17-01,15,28.92,0.1928,43.05,0.287,,,60BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,505,,8,1,,999,NOT DETERMINED,>= 5 and < 20 mm,K,999,NOT DETERMINED,14,Parasagitta (Sagitta) elegans,5,445.948,2017,,
170,OS17-01,15,28.92,0.1928,129.165,0.8611,,,60BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,505,,8,1,,999,NOT DETERMINED,>= 5 mm,K,70,ZOEA,14,Paguridae (Anomura),1,445.948,2017,,
170,OS17-01,15,28.92,0.1928,129.165,0.8611,,,60BON,Arctic,2017-08-15 01:20,,2,GOOD,71.8172,-153.5892,150,505,,8,1,,999,NOT DETERMINED,>= 5 mm,K,3,MEDUSA,14,Aglantha digitale,1,445.948,2017,,
47,OS17-01,15,14.4288,0.4008,461.7684,12.8269,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,19,C-1 TO C-4,15,Centropages spp.,999,9.979,2017,,
47,OS17-01,15,14.4288,0.4008,230.886,6.4135,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,24,C - 5 (COPEPODITE V),15,Eurytemora herdmanni,999,9.979,2017,,
47,OS17-01,15,14.4288,0.4008,230.886,6.4135,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,19,C-1 TO C-4,15,Eurytemora spp.,999,9.979,2017,,
47,OS17-01,15,14.4288,0.4008,2077.9632,57.7212,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,1,MALE,NOT DETERMINED,L,0,ADULT,15,Oithona similis,999,9.979,2017,,
47,OS17-01,15,14.4288,0.4008,4617.6984,128.2694,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,2,FEMALE,NOT DETERMINED,L,0,ADULT,15,Oithona similis,999,9.979,2017,,
47,OS17-01,15,14.4288,0.4008,4155.9264,115.4424,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,24,C - 5 (COPEPODITE V),15,Oithona similis,999,9.979,2017,,
47,OS17-01,15,14.4288,0.4008,692.6544,19.2404,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,19,C-1 TO C-4,15,Oithona spp.,999,9.979,2017,,
47,OS17-01,15,14.4288,0.4008,692.6544,19.2404,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,2,FEMALE,NOT DETERMINED,L,0,ADULT,15,Pseudocalanus spp.,999,9.979,2017,,
47,OS17-01,15,14.4288,0.4008,230.886,6.4135,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,2,FEMALE,NOT DETERMINED,L,24,C - 5 (COPEPODITE V),15,Pseudocalanus spp.,999,9.979,2017,,
47,OS17-01,15,14.4288,0.4008,692.6544,19.2404,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,23,C - 4 (COPEPODITE IV),15,Pseudocalanus spp.,999,9.979,2017,,
47,OS17-01,15,14.4288,0.4008,461.7684,12.8269,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,22,C - 3 (COPEPODITE III),15,Pseudocalanus spp.,999,9.979,2017,,
47,OS17-01,15,14.4288,0.4008,692.6544,19.2404,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,21,C - 2 (COPEPODITE II),15,Pseudocalanus spp.,999,9.979,2017,,
47,OS17-01,15,14.4288,0.4008,230.886,6.4135,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,20,C - 1 (COPEPODITE I),15,Pseudocalanus spp.,999,9.979,2017,,
47,OS17-01,15,14.4288,0.4008,2539.7352,70.5482,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,999,NOT DETERMINED,< 5 mm,L,25,CYPRIS,15,Cirripedia,2,9.979,2017,,
47,OS17-01,15,14.4288,0.4008,3694.158,102.6155,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,999,NOT DETERMINED,< 5 mm,L,999,NOT DETERMINED,15,Fritillaria spp.,2,9.979,2017,,
47,OS17-01,15,14.4288,0.4008,7157.43,198.8175,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,51,LARVA,15,Bivalvia,999,9.979,2017,,
47,OS17-01,15,14.4288,0.4008,461.7684,12.8269,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,51,LARVA,15,Polychaete larvae,999,9.979,2017,,
47,OS17-01,15,14.4288,0.4008,37172.4624,1032.5684,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,999,NOT DETERMINED,< 5 mm,L,51,LARVA,15,Echinodermata,2,9.979,2017,,
47,OS17-01,15,14.4288,0.4008,,,,,20BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,13,NAUPLIUS,15,Copepod nauplii < 150 um,999,9.979,2017,Y,
47,OS17-01,15,7.5348,0.2093,15.858,0.4405,,,60BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,505,,8,1,,999,NOT DETERMINED,NOT DETERMINED,K,24,C - 5 (COPEPODITE V),15,Calanus glacialis,999,90.8,2017,,
47,OS17-01,15,7.5348,0.2093,27.7524,0.7709,,,60BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,505,,8,1,,999,NOT DETERMINED,NOT DETERMINED,K,23,C - 4 (COPEPODITE IV),15,Calanus glacialis,999,90.8,2017,,
47,OS17-01,15,7.5348,0.2093,3.5676,0.0991,,,60BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,505,,8,1,,999,NOT DETERMINED,NOT DETERMINED,K,29,FURCILIA,15,Euphausiacea,999,90.8,2017,,
47,OS17-01,15,7.5348,0.2093,1.9836,0.0551,,,60BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,505,,8,1,,999,NOT DETERMINED,NOT DETERMINED,K,999,NOT DETERMINED,15,Euphausiacea,999,90.8,2017,,
47,OS17-01,15,7.5348,0.2093,1.188,0.033,,,60BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,505,,8,1,,999,NOT DETERMINED,>= 5 mm,K,70,ZOEA,15,Oregoniidae (Brachyura),1,90.8,2017,,
47,OS17-01,15,7.5348,0.2093,0.396,0.011,,,60BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,505,,8,1,,999,NOT DETERMINED,>= 5 mm,K,51,LARVA,15,Caridea,1,90.8,2017,,
47,OS17-01,15,7.5348,0.2093,0.396,0.011,,,60BON,Arctic,2017-08-15 03:59,,1,GOOD,71.6035,-153.9807,36,505,,8,1,,999,NOT DETERMINED,>= 5 mm,K,64,A + J (ADULT/JUVENILE),15,Gastropoda,1,90.8,2017,,
24,OS17-01,15,6.1035,0.4069,439.4715,29.2981,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,23,C - 4 (COPEPODITE IV),16,Pseudocalanus spp.,999,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,97.6605,6.5107,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,22,C - 3 (COPEPODITE III),16,Pseudocalanus spp.,999,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,48.8295,3.2553,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,20,C - 1 (COPEPODITE I),16,Pseudocalanus spp.,999,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,48.8295,3.2553,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,20,C - 1 (COPEPODITE I),16,Unidentified Calanids,999,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,97.6605,6.5107,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,< 5 mm,L,999,NOT DETERMINED,16,Chaetognatha,2,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,146.49,9.766,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,< 5 mm,L,999,NOT DETERMINED,16,Limacina helicina,2,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,537.1305,35.8087,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,51,LARVA,16,Polychaete larvae,999,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,1806.714,120.4476,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,< 5 mm,L,51,LARVA,16,Echinodermata,2,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,48.8295,3.2553,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,2,FEMALE,NOT DETERMINED,L,24,C - 5 (COPEPODITE V),16,Pseudocalanus spp.,999,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,48.8295,3.2553,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,< 5 mm,L,13,NAUPLIUS,16,Cirripedia,2,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,2685.6555,179.0437,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,< 5 mm,L,25,CYPRIS,16,Cirripedia,2,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,48.8295,3.2553,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,< 5 mm,L,999,NOT DETERMINED,16,Oikopleura spp.,2,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,488.301,32.5534,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,< 5 mm,L,999,NOT DETERMINED,16,Fritillaria spp.,2,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,97.6605,6.5107,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,DAMAGED,L,999,NOT DETERMINED,16,Fritillaria spp. (head only),7,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,2295.015,153.001,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,51,LARVA,16,Bivalvia,999,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,48.8295,3.2553,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,< 5 mm,L,51,LARVA,16,Gastropoda,2,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,,,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,13,NAUPLIUS,16,Copepod nauplii < 150 um,999,4.915,2017,Y,
24,OS17-01,15,6.1035,0.4069,48.8295,3.2553,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,1,MALE,NOT DETERMINED,L,0,ADULT,16,Acartia longiremis,999,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,97.6605,6.5107,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,2,FEMALE,NOT DETERMINED,L,0,ADULT,16,Acartia longiremis,999,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,48.8295,3.2553,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,24,C - 5 (COPEPODITE V),16,Acartia longiremis,999,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,244.1505,16.2767,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,19,C-1 TO C-4,16,Acartia spp.,999,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,48.8295,3.2553,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,22,C - 3 (COPEPODITE III),16,Calanus glacialis,999,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,146.49,9.766,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,19,C-1 TO C-4,16,Centropages spp.,999,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,390.6405,26.0427,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,1,MALE,NOT DETERMINED,L,0,ADULT,16,Oithona similis,999,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,1855.545,123.703,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,2,FEMALE,NOT DETERMINED,L,0,ADULT,16,Oithona similis,999,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,1123.092,74.8728,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,24,C - 5 (COPEPODITE V),16,Oithona similis,999,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,781.2825,52.0855,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,19,C-1 TO C-4,16,Oithona spp.,999,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,97.6605,6.5107,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,999,NOT DETERMINED,DAMAGED,L,999,NOT DETERMINED,16,Oithona spp.,7,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,48.8295,3.2553,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,2,FEMALE,NOT DETERMINED,L,0,ADULT,16,Pseudocalanus spp.,999,4.915,2017,,
24,OS17-01,15,6.1035,0.4069,48.8295,3.2553,,,20BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,153,,8,1,,1,MALE,NOT DETERMINED,L,24,C - 5 (COPEPODITE V),16,Pseudocalanus spp.,999,4.915,2017,,
24,OS17-01,15,2.8365,0.1891,0.2835,0.0189,,,60BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,505,,8,1,,999,NOT DETERMINED,NOT DETERMINED,K,24,C - 5 (COPEPODITE V),16,Calanus glacialis,999,52.886,2017,,
24,OS17-01,15,2.8365,0.1891,0.2835,0.0189,,,60BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,505,,8,1,,999,NOT DETERMINED,NOT DETERMINED,K,23,C - 4 (COPEPODITE IV),16,Calanus glacialis,999,52.886,2017,,
24,OS17-01,15,2.8365,0.1891,0.2835,0.0189,,,60BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,505,,8,1,,999,NOT DETERMINED,DAMAGED,K,999,NOT DETERMINED,16,Calanus glacialis,7,52.886,2017,,
24,OS17-01,15,2.8365,0.1891,0.2835,0.0189,,,60BON,Arctic,2017-08-15 15:56,,2,GOOD,71.319,-154.4363,15,505,,8,1,,999,NOT DETERMINED,>= 5 mm,K,999,NOT DETERMINED,16,Clione limacina,1,52.886,2017,,
35,OS17-01,15,7.683,0.2955,81.9546,3.1521,,,20BON,Arctic,2017-08-15 17:35,,2,GOOD,71.4123,-154.2755,26,153,,8,1,,999,NOT DETERMINED,< 5 mm,L,64,A + J (ADULT/JUVENILE),17,Isopoda,2,10.152,2017,,
35,OS17-01,15,7.683,0.2955,,,,,20BON,Arctic,2017-08-15 17:35,,2,GOOD,71.4123,-154.2755,26,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,13,NAUPLIUS,17,Copepod nauplii < 150 um,999,10.152,2017,Y,
35,OS17-01,15,7.683,0.2955,655.6342,25.2167,,,20BON,Arctic,2017-08-15 17:35,,2,GOOD,71.4123,-154.2755,26,153,,8,1,,999,NOT DETERMINED,NOT DETERMINED,L,51,LARVA,17,Polychaete larvae,999,10.152,2017,,
35,OS17-01,15,7.683,0.2955,245.8638,9.4563,,,20BON,Arctic,2017-08-15 17:35,,2,GOOD,71.4123,-154.2755,26,153,,8,1,,1,MALE,NOT DETERMINED,L,0,ADULT,17,Acartia longiremis,999,10.152,2017,,
